dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,probes_per_gene
GSE63061,5407,ILMN_1775930,0.000349295290916259,PNLIPRP1,PNLIPRP1,pancreatic lipase related protein 1,1
GSE63061,54084,ILMN_1699901,0.00094401431271109,TSPEAR,TSPEAR,thrombospondin type laminin G domain and EAR repeats,1
GSE63061,54088,ILMN_3248193,0.00104945986027221,LINC00113,LINC00113,long intergenic non-protein coding RNA 113,1
GSE63061,54089,ILMN_1860116,0.000400439094446892,LINC00112,LINC00112,long intergenic non-protein coding RNA 112,1
GSE63061,54093,ILMN_1751075,0.00323772293203302,SETD4,SETD4,SET domain containing 4,1
GSE63061,54097,ILMN_2355486,0.00601803350943743,FAM3B,FAM3B,family with sequence similarity 3 member B,1
GSE63061,54101,ILMN_1680018,0.020031726290634,RIPK4,RIPK4,receptor interacting serine/threonine kinase 4,1
GSE63061,54102,ILMN_1699665,0.00123878415537638,CLIC6,CLIC6,chloride intracellular channel 6,1
GSE63061,54103,ILMN_3245773,0.0225831621036368,GSAP,GSAP,gamma-secretase activating protein,2
GSE63061,54106,ILMN_1679798,0.0037354070135719,TLR9,TLR9,toll like receptor 9,1
GSE63061,54107,ILMN_1785198,0.0346987036152688,POLE3,POLE3,"DNA polymerase epsilon 3, accessory subunit",1
GSE63061,54108,ILMN_1722390,0.0103273775779931,CHRAC1,CHRAC1,chromatin accessibility complex 1,1
GSE63061,5411,ILMN_1721703,0.0575439529235206,PNN,PNN,"pinin, desmosome associated protein",1
GSE63061,5412,ILMN_1810729,0.0886039436003324,UBL3,UBL3,ubiquitin like 3,1
GSE63061,5413,ILMN_1789627,0.411999346437122,SEPT5,SEPT5,septin 5,2
GSE63061,5414,ILMN_1776157,0.0336993079265042,SEPT4,SEPT4,septin 4,4
GSE63061,541465,ILMN_1713126,0.000616498856774697,CT45A6,CT45A6,"cancer/testis antigen family 45, member A6",1
GSE63061,541466,ILMN_2088560,0.000284808378312011,CT45A1,CT45A1,"cancer/testis antigen family 45, member A1",1
GSE63061,541468,ILMN_1742738,0.00155878799375845,LURAP1,LURAP1,leucine rich adaptor protein 1,1
GSE63061,541473,ILMN_1745071,0.00234742102526563,LOC541473,LOC541473,"FK506 binding protein 6, 36kDa pseudogene",1
GSE63061,54148,ILMN_1726391,0.0366334353913413,MRPL39,MRPL39,mitochondrial ribosomal protein L39,2
GSE63061,54149,ILMN_2110496,0.010442967957838,C21orf91,C21orf91,chromosome 21 open reading frame 91,2
GSE63061,541565,ILMN_1764320,0.00403278103612123,C8orf58,C8orf58,chromosome 8 open reading frame 58,1
GSE63061,541578,ILMN_2143261,0.0116604240450125,CXorf40B,CXorf40B,chromosome X open reading frame 40B,2
GSE63061,54165,ILMN_1810719,0.116135124380854,DCUN1D1,DCUN1D1,defective in cullin neddylation 1 domain containing 1,1
GSE63061,54187,ILMN_1815874,0.0115889620686653,NANS,NANS,N-acetylneuraminate synthase,1
GSE63061,54205,ILMN_1730416,0.0092680914480714,CYCS,CYCS,"cytochrome c, somatic",1
GSE63061,54207,ILMN_1709253,0.00424397180249137,KCNK10,KCNK10,potassium two pore domain channel subfamily K member 10,2
GSE63061,54209,ILMN_1701248,0.00628733742840316,TREM2,TREM2,triggering receptor expressed on myeloid cells 2,1
GSE63061,54210,ILMN_1688231,0.107854839450616,TREM1,TREM1,triggering receptor expressed on myeloid cells 1,1
GSE63061,5422,ILMN_2191436,0.00537158601014271,POLA1,POLA1,"DNA polymerase alpha 1, catalytic subunit",1
GSE63061,5423,ILMN_1767894,0.057089410192858,POLB,POLB,DNA polymerase beta,1
GSE63061,5424,ILMN_1652580,0.0101745469697288,POLD1,POLD1,"DAN polymerase delta 1, catalytic subunit",1
GSE63061,5425,ILMN_3305304,0.0200774847766702,POLD2,POLD2,"DAN polymerase delta 2, accessory subunit",2
GSE63061,5426,ILMN_1728199,0.0082291290812576,POLE,POLE,"DNA polymerase epsilon, catalytic subunit",1
GSE63061,5427,ILMN_1774336,0.00539779309290352,POLE2,POLE2,"DNA polymerase epsilon 2, accessory subunit",1
GSE63061,5428,ILMN_2101930,0.0266296943695686,POLG,POLG,"DNA polymerase gamma, catalytic subunit",1
GSE63061,5429,ILMN_1658221,0.00538033902606685,POLH,POLH,DNA polymerase eta,2
GSE63061,5430,ILMN_1782385,0.115602884030385,POLR2A,POLR2A,RNA polymerase II subunit A,1
GSE63061,5431,ILMN_2088172,0.0351875776411666,POLR2B,POLR2B,RNA polymerase II subunit B,1
GSE63061,5432,ILMN_1659411,0.0488109097780647,POLR2C,POLR2C,RNA polymerase II subunit C,2
GSE63061,5433,ILMN_1792672,0.0110422245275943,POLR2D,POLR2D,RNA polymerase II subunit D,1
GSE63061,54331,ILMN_1807925,0.0697225685961287,GNG2,GNG2,G protein subunit gamma 2,1
GSE63061,54332,ILMN_1721801,0.00259776497983163,GDAP1,GDAP1,ganglioside induced differentiation associated protein 1,2
GSE63061,5434,ILMN_3239240,0.00961214068494517,POLR2E,POLR2E,RNA polymerase II subunit E,1
GSE63061,54344,ILMN_2402674,0.0206982202418312,DPM3,DPM3,dolichyl-phosphate mannosyltransferase subunit 3,2
GSE63061,54345,ILMN_1812968,0.00192058321093987,SOX18,SOX18,SRY-box 18,1
GSE63061,5435,ILMN_1745885,0.0337063889793235,POLR2F,POLR2F,RNA polymerase II subunit F,1
GSE63061,5436,ILMN_1748438,0.0302241921178262,POLR2G,POLR2G,RNA polymerase II subunit G,1
GSE63061,54360,ILMN_2201596,0.00129040679747774,CYTL1,CYTL1,cytokine like 1,1
GSE63061,5437,ILMN_1689445,0.0437798801733679,POLR2H,POLR2H,RNA polymerase II subunit H,1
GSE63061,5438,ILMN_1720542,0.0239419322425705,POLR2I,POLR2I,RNA polymerase II subunit I,1
GSE63061,54386,ILMN_1657983,0.0348455888408825,TERF2IP,TERF2IP,TERF2 interacting protein,1
GSE63061,5439,ILMN_1657317,0.017857457757488,POLR2J,POLR2J,RNA polymerase II subunit J,1
GSE63061,5440,ILMN_1659026,0.00274375631704222,POLR2K,POLR2K,RNA polymerase II subunit K,1
GSE63061,54407,ILMN_1651799,0.0925539422445031,SLC38A2,SLC38A2,solute carrier family 38 member 2,1
GSE63061,5441,ILMN_1670037,0.00926737609584798,POLR2L,POLR2L,RNA polymerase II subunit L,1
GSE63061,54413,ILMN_1759700,0.000772867192723602,NLGN3,NLGN3,neuroligin 3,1
GSE63061,54414,ILMN_1743412,0.00201680429488208,SIAE,SIAE,sialic acid acetylesterase,1
GSE63061,5442,ILMN_1770356,0.0179278984219739,POLRMT,POLRMT,RNA polymerase mitochondrial,1
GSE63061,54429,ILMN_1752867,0.000432278904947179,TAS2R5,TAS2R5,taste 2 receptor member 5,1
GSE63061,5443,ILMN_1672899,0.0099530209289333,POMC,POMC,proopiomelanocortin,2
GSE63061,54431,ILMN_2151541,0.0528729186754242,DNAJC10,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10,2
GSE63061,54432,ILMN_2052163,0.0617267396592679,YIPF1,YIPF1,Yip1 domain family member 1,2
GSE63061,54433,ILMN_2412549,0.0221693244942699,GAR1,GAR1,GAR1 ribonucleoprotein,4
GSE63061,54434,ILMN_1727671,0.045142397540999,SSH1,SSH1,slingshot protein phosphatase 1,1
GSE63061,54435,ILMN_1660923,0.146753446730661,HCG4,HCG4,HLA complex group 4 (non-protein coding),2
GSE63061,54436,ILMN_1756595,0.0273140869353,SH3TC1,SH3TC1,SH3 domain and tetratricopeptide repeats 1,1
GSE63061,54438,ILMN_1778240,0.0765909103679694,GFOD1,GFOD1,glucose-fructose oxidoreductase domain containing 1,1
GSE63061,54439,ILMN_3248026,0.022635063559763,RBM27,RBM27,RNA binding motif protein 27,1
GSE63061,54440,ILMN_1697554,0.0374684772322539,SASH3,SASH3,SAM and SH3 domain containing 3,1
GSE63061,54442,ILMN_1672728,0.0228105367667939,KCTD5,KCTD5,potassium channel tetramerization domain containing 5,2
GSE63061,5445,ILMN_2354381,0.0248756365266602,PON2,PON2,paraoxonase 2,2
GSE63061,54453,ILMN_1769546,0.0389523614684116,RIN2,RIN2,Ras and Rab interactor 2,1
GSE63061,54454,ILMN_3235282,0.00918124092614571,ATAD2B,ATAD2B,"ATPase family, AAA domain containing 2B",1
GSE63061,54455,ILMN_1756874,0.0111439210161316,FBXO42,FBXO42,F-box protein 42,1
GSE63061,54456,ILMN_1756211,0.00322538169974606,MOV10L1,MOV10L1,Mov10 RISC complex RNA helicase like 1,1
GSE63061,54458,ILMN_2344204,0.0823378616961813,PRR13,PRR13,proline rich 13,2
GSE63061,54460,ILMN_1655765,0.131212796742393,MRPS21,MRPS21,mitochondrial ribosomal protein S21,2
GSE63061,54461,ILMN_1701375,0.0288081515230535,FBXW5,FBXW5,F-box and WD repeat domain containing 5,1
GSE63061,54462,ILMN_2129388,0.0410191130863051,CCSER2,CCSER2,coiled-coil serine rich protein 2,2
GSE63061,54463,ILMN_2387952,0.057299950051811,FAM134B,FAM134B,family with sequence similarity 134 member B,3
GSE63061,54464,ILMN_1809086,0.0492781431238654,XRN1,XRN1,5'-3' exoribonuclease 1,1
GSE63061,54465,ILMN_1780996,0.00229476746142766,ETAA1,ETAA1,Ewing tumor associated antigen 1,1
GSE63061,54467,ILMN_3241218,0.0541049543353601,ANKIB1,ANKIB1,ankyrin repeat and IBR domain containing 1,1
GSE63061,54468,ILMN_1680644,0.0189174452761143,MIOS,MIOS,meiosis regulator for oocyte development,1
GSE63061,54469,ILMN_1778803,0.0414932843605613,ZFAND6,ZFAND6,zinc finger AN1-type containing 6,2
GSE63061,5447,ILMN_1677768,0.0441755129958565,POR,POR,cytochrome p450 oxidoreductase,1
GSE63061,54470,ILMN_1716026,0.0210013984908649,ARMCX6,ARMCX6,"armadillo repeat containing, X-linked 6",3
GSE63061,54471,ILMN_1793203,0.0160325110371024,MIEF1,MIEF1,mitochondrial elongation factor 1,1
GSE63061,54472,ILMN_1765523,0.0213311060085916,TOLLIP,TOLLIP,toll interacting protein,1
GSE63061,54474,ILMN_2219867,0.00195082452883736,KRT20,KRT20,keratin 20,1
GSE63061,54475,ILMN_1724304,0.0041262097040415,NLE1,NLE1,notchless homolog 1,2
GSE63061,54476,ILMN_1729980,0.0354881365126918,RNF216,RNF216,ring finger protein 216,2
GSE63061,54477,ILMN_2096083,0.000745477906905707,PLEKHA5,PLEKHA5,pleckstrin homology domain containing A5,1
GSE63061,54480,ILMN_1772991,0.0211418847844006,CHPF2,CHPF2,chondroitin polymerizing factor 2,1
GSE63061,54482,ILMN_1659786,0.0630921254803067,TRMT13,TRMT13,tRNA methyltransferase 13 homolog,1
GSE63061,54487,ILMN_1694223,0.0241201557243226,DGCR8,DGCR8,DGCR8 microprocessor complex subunit,1
GSE63061,54490,ILMN_1781859,0.000240628816651338,UGT2B28,UGT2B28,UDP glucuronosyltransferase family 2 member B28,1
GSE63061,54491,ILMN_1695711,0.0264394301108872,FAM105A,FAM105A,family with sequence similarity 105 member A,1
GSE63061,54492,ILMN_3245983,0.00753822469488299,NEURL1B,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,1
GSE63061,54494,ILMN_2049693,0.00365874189449626,C11orf71,C11orf71,chromosome 11 open reading frame 71,1
GSE63061,54495,ILMN_2047206,0.0553476859571342,TMX3,TMX3,thioredoxin related transmembrane protein 3,1
GSE63061,54496,ILMN_2082489,0.00438315208449944,PRMT7,PRMT7,protein arginine methyltransferase 7,1
GSE63061,54497,ILMN_2187487,0.0278995645106857,HEATR5B,HEATR5B,HEAT repeat containing 5B,2
GSE63061,54498,ILMN_2367258,0.258433419507786,SMOX,SMOX,spermine oxidase,3
GSE63061,54499,ILMN_1793829,0.231239543039065,TMCO1,TMCO1,transmembrane and coiled-coil domains 1,1
GSE63061,545,ILMN_2376771,0.000987395809933203,ATR,ATR,ATR serine/threonine kinase,2
GSE63061,5450,ILMN_1811049,0.0466006911649559,POU2AF1,POU2AF1,POU class 2 associating factor 1,1
GSE63061,54502,ILMN_3224926,0.157700385348321,RBM47,RBM47,RNA binding motif protein 47,3
GSE63061,54503,ILMN_1684663,0.011748858047503,ZDHHC13,ZDHHC13,zinc finger DHHC-type containing 13,3
GSE63061,54504,ILMN_2400759,0.195357865999254,CPVL,CPVL,"carboxypeptidase, vitellogenic like",2
GSE63061,54505,ILMN_1697503,0.0441520931499204,DHX29,DHX29,DEAH-box helicase 29,2
GSE63061,54507,ILMN_1687035,0.00894561980518913,ADAMTSL4,ADAMTSL4,ADAMTS like 4,3
GSE63061,54508,ILMN_1689831,0.00111943205122602,EPB41L4A-AS2,EPB41L4A-AS2,EPB41L4A antisense RNA 2 (head to head),1
GSE63061,54509,ILMN_1652918,0.0172347804211179,RHOF,RHOF,"ras homolog family member F, filopodia associated",1
GSE63061,5451,ILMN_1794333,0.0255318773490387,POU2F1,POU2F1,POU class 2 homeobox 1,2
GSE63061,54510,ILMN_1799026,0.00185436802862822,PCDH18,PCDH18,protocadherin 18,2
GSE63061,54511,ILMN_2256482,0.00289478391280556,HMGCLL1,HMGCLL1,3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1,1
GSE63061,54512,ILMN_1745271,0.0155869676872437,EXOSC4,EXOSC4,exosome component 4,1
GSE63061,54516,ILMN_2175474,0.0195788633945487,MTRF1L,MTRF1L,mitochondrial translational release factor 1 like,2
GSE63061,54517,ILMN_1779353,0.0123831015630654,PUS7,PUS7,pseudouridylate synthase 7 (putative),1
GSE63061,54518,ILMN_1801710,0.147353178206024,APBB1IP,APBB1IP,amyloid beta precursor protein binding family B member 1 interacting protein,1
GSE63061,5452,ILMN_1736311,0.0273464061081485,POU2F2,POU2F2,POU class 2 homeobox 2,1
GSE63061,54520,ILMN_3248263,0.0224279531022781,CCDC93,CCDC93,coiled-coil domain containing 93,2
GSE63061,54521,ILMN_1704621,0.011905628557852,WDR44,WDR44,WD repeat domain 44,2
GSE63061,54522,ILMN_1675435,0.00737196229334405,ANKRD16,ANKRD16,ankyrin repeat domain 16,3
GSE63061,54529,ILMN_2221673,0.128168977163205,ASNSD1,ASNSD1,asparagine synthetase domain containing 1,1
GSE63061,5453,ILMN_2086981,0.000892268486863589,POU3F1,POU3F1,POU class 3 homeobox 1,2
GSE63061,54531,ILMN_1766159,0.00658885979238399,MIER2,MIER2,MIER family member 2,1
GSE63061,54532,ILMN_1795275,0.0016976931469492,USP53,USP53,ubiquitin specific peptidase 53,1
GSE63061,54534,ILMN_1664833,0.0837678150801247,MRPL50,MRPL50,mitochondrial ribosomal protein L50,1
GSE63061,54535,ILMN_1674051,0.00209653376268627,CCHCR1,CCHCR1,coiled-coil alpha-helical rod protein 1,1
GSE63061,54536,ILMN_1651628,0.041653004160746,EXOC6,EXOC6,exocyst complex component 6,3
GSE63061,54537,ILMN_1761594,0.0207580125977475,FAM35A,FAM35A,family with sequence similarity 35 member A,2
GSE63061,54538,ILMN_1665449,0.000975624387156998,ROBO4,ROBO4,roundabout guidance receptor 4,1
GSE63061,54539,ILMN_1749709,0.0391176362930712,NDUFB11,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,1
GSE63061,5454,ILMN_2209045,0.00173297212717662,POU3F2,POU3F2,POU class 3 homeobox 2,1
GSE63061,54541,ILMN_1661599,0.0837984963215088,DDIT4,DDIT4,DNA damage inducible transcript 4,1
GSE63061,54542,ILMN_1710738,0.0211254762097788,RC3H2,RC3H2,ring finger and CCCH-type domains 2,1
GSE63061,54543,ILMN_2087060,0.645631615718571,TOMM7,TOMM7,translocase of outer mitochondrial membrane 7,2
GSE63061,54545,ILMN_1802831,0.0113050020064988,MTMR12,MTMR12,myotubularin related protein 12,1
GSE63061,54546,ILMN_1811278,0.00160502519452189,RNF186,RNF186,ring finger protein 186,1
GSE63061,54550,ILMN_1663437,0.0281557377482264,NECAB2,NECAB2,N-terminal EF-hand calcium binding protein 2,1
GSE63061,54551,ILMN_1657478,0.0511966594802353,MAGEL2,MAGEL2,MAGE family member L2,1
GSE63061,54552,ILMN_1708414,0.103892322022954,GNL3L,GNL3L,G protein nucleolar 3 like,2
GSE63061,54553,ILMN_1741621,0.00157421518188297,DKFZP434I0714,DKFZP434I0714,uncharacterized protein DKFZP434I0714,1
GSE63061,54554,ILMN_1665622,0.00437869124815802,WDR5B,WDR5B,WD repeat domain 5B,1
GSE63061,54555,ILMN_1762225,0.00272486607742342,DDX49,DDX49,DEAD-box helicase 49,1
GSE63061,54556,ILMN_2237746,0.0552482073588664,ING3,ING3,inhibitor of growth family member 3,3
GSE63061,54557,ILMN_2109343,0.00210078853465803,SGTB,SGTB,small glutamine rich tetratricopeptide repeat containing beta,1
GSE63061,54558,ILMN_1775926,0.00126885469250629,SPATA6,SPATA6,spermatogenesis associated 6,1
GSE63061,54566,ILMN_1810051,0.00443114200852291,EPB41L4B,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B,1
GSE63061,54575,ILMN_1740233,0.000655244047412813,UGT1A10,UGT1A10,UDP glucuronosyltransferase family 1 member A10,1
GSE63061,54577,ILMN_1764607,0.00124347718024852,UGT1A7,UGT1A7,UDP glucuronosyltransferase family 1 member A7,1
GSE63061,54578,ILMN_1758907,0.00783387873800084,UGT1A6,UGT1A6,UDP glucuronosyltransferase family 1 member A6,1
GSE63061,54581,ILMN_1775590,0.0167084976240941,SCAND2P,SCAND2P,SCAN domain containing 2 pseudogene,5
GSE63061,54583,ILMN_1749892,0.0524442336651008,EGLN1,EGLN1,egl-9 family hypoxia inducible factor 1,1
GSE63061,54584,ILMN_1761044,0.0109516092679892,GNB1L,GNB1L,G protein subunit beta 1 like,1
GSE63061,54585,ILMN_1815705,0.00940089775015252,LZTFL1,LZTFL1,leucine zipper transcription factor like 1,1
GSE63061,54587,ILMN_1682778,0.00155258291815194,MXRA8,MXRA8,matrix remodeling associated 8,1
GSE63061,54596,ILMN_1769839,0.000841184811476881,L1TD1,L1TD1,LINE1 type transposase domain containing 1,1
GSE63061,546,ILMN_1666885,0.0101849452077433,ATRX,ATRX,"ATRX, chromatin remodeler",1
GSE63061,5460,ILMN_1665632,0.00400833107799829,POU5F1,POU5F1,POU class 5 homeobox 1,1
GSE63061,54602,ILMN_1677396,0.0109781023703585,NDFIP2,NDFIP2,Nedd4 family interacting protein 2,1
GSE63061,54606,ILMN_1679405,0.0270960918647016,DDX56,DDX56,DEAD-box helicase 56,1
GSE63061,54617,ILMN_1678362,0.0145931438527694,INO80,INO80,INO80 complex subunit,3
GSE63061,54619,ILMN_2206812,0.00250832706044933,CCNJ,CCNJ,cyclin J,1
GSE63061,54620,ILMN_1671215,0.00748454010592668,FBXL19,FBXL19,F-box and leucine rich repeat protein 19,1
GSE63061,54621,ILMN_1778318,0.00504228319596101,VSIG10,VSIG10,V-set and immunoglobulin domain containing 10,2
GSE63061,54622,ILMN_1774161,0.00878025000988211,ARL15,ARL15,ADP ribosylation factor like GTPase 15,2
GSE63061,54623,ILMN_1669508,0.0433633657574623,PAF1,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component",1
GSE63061,54625,ILMN_1691731,0.106762916134649,PARP14,PARP14,poly(ADP-ribose) polymerase family member 14,1
GSE63061,54627,ILMN_1784175,0.00279367103998554,MAP10,MAP10,microtubule associated protein 10,1
GSE63061,54629,ILMN_1774259,0.00417053389703379,FAM63B,FAM63B,family with sequence similarity 63 member B,1
GSE63061,5463,ILMN_1805766,0.00874688043272796,POU6F1,POU6F1,POU class 6 homeobox 1,1
GSE63061,5464,ILMN_1805827,0.155028254159228,PPA1,PPA1,pyrophosphatase (inorganic) 1,1
GSE63061,5465,ILMN_1700488,0.00149476019261092,PPARA,PPARA,peroxisome proliferator activated receptor alpha,2
GSE63061,54659,ILMN_2206420,0.0136449054661809,UGT1A3,UGT1A3,UDP glucuronosyltransferase family 1 member A3,1
GSE63061,54661,ILMN_1750376,0.0020580643825545,PCDHB17P,PCDHB17P,protocadherin beta 17 pseudogene,1
GSE63061,54662,ILMN_1662161,0.0165767194121609,TBC1D13,TBC1D13,TBC1 domain family member 13,1
GSE63061,54663,ILMN_2270845,0.0255464919437171,WDR74,WDR74,WD repeat domain 74,1
GSE63061,54664,ILMN_1726288,0.0442460058966362,TMEM106B,TMEM106B,transmembrane protein 106B,2
GSE63061,54665,ILMN_1791097,0.0798650523113112,RSBN1,RSBN1,round spermatid basic protein 1,1
GSE63061,5467,ILMN_1674282,0.00993346300088322,PPARD,PPARD,peroxisome proliferator activated receptor delta,3
GSE63061,54674,ILMN_1773650,0.116353144251866,LRRN3,LRRN3,leucine rich repeat neuronal 3,2
GSE63061,54675,ILMN_1737685,0.0664938635665338,CRLS1,CRLS1,cardiolipin synthase 1,1
GSE63061,54676,ILMN_1694475,0.0022916533367836,GTPBP2,GTPBP2,GTP binding protein 2,1
GSE63061,54677,ILMN_1693090,0.00691027097078851,CROT,CROT,carnitine O-octanoyltransferase,1
GSE63061,5468,ILMN_1800225,0.005737125258399,PPARG,PPARG,peroxisome proliferator activated receptor gamma,1
GSE63061,54680,ILMN_1668540,0.035038364381436,ZNHIT6,ZNHIT6,zinc finger HIT-type containing 6,2
GSE63061,54681,ILMN_3300313,0.0273794575395857,P4HTM,P4HTM,"prolyl 4-hydroxylase, transmembrane",3
GSE63061,54682,ILMN_1652490,0.0816242858870904,MANSC1,MANSC1,MANSC domain containing 1,2
GSE63061,5469,ILMN_3248122,0.175773226315551,MED1,MED1,mediator complex subunit 1,2
GSE63061,54700,ILMN_1765401,0.0274879729547928,RRN3,RRN3,"RRN3 homolog, RNA polymerase I transcription factor",1
GSE63061,54704,ILMN_2218780,0.0114134961092143,PDP1,PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1,1
GSE63061,54707,ILMN_2205245,0.0213437956870796,GPN2,GPN2,GPN-loop GTPase 2,2
GSE63061,54708,ILMN_2047430,0.00947882858907903,MARCH5,MARCH5,membrane associated ring-CH-type finger 5,2
GSE63061,5471,ILMN_1674302,0.0100908389728905,PPAT,PPAT,phosphoribosyl pyrophosphate amidotransferase,1
GSE63061,54715,ILMN_1814316,0.0011635880145331,RBFOX1,RBFOX1,"RNA binding protein, fox-1 homolog 1",1
GSE63061,54716,ILMN_1687986,0.00366517438366602,SLC6A20,SLC6A20,solute carrier family 6 member 20,2
GSE63061,5473,ILMN_1767281,0.400153459583735,PPBP,PPBP,pro-platelet basic protein,1
GSE63061,54732,ILMN_1743655,0.0249388137846708,TMED9,TMED9,transmembrane p24 trafficking protein 9,1
GSE63061,54733,ILMN_2075189,0.0100682604790757,SLC35F2,SLC35F2,solute carrier family 35 member F2,2
GSE63061,54737,ILMN_2054213,0.0187420773373099,MPHOSPH8,MPHOSPH8,M-phase phosphoprotein 8,1
GSE63061,54738,ILMN_1751460,0.00253592493017862,FEV,FEV,"FEV, ETS transcription factor",1
GSE63061,54739,ILMN_1742618,0.172273982219668,XAF1,XAF1,XIAP associated factor 1,2
GSE63061,54741,ILMN_1661537,0.0636007180073797,LEPROT,LEPROT,leptin receptor overlapping transcript,1
GSE63061,54749,ILMN_1675797,0.00682037340260846,EPDR1,EPDR1,ependymin related 1,1
GSE63061,5475,ILMN_2321975,0.00173928340170533,PPEF1,PPEF1,protein phosphatase with EF-hand domain 1,1
GSE63061,54751,ILMN_1799471,0.00176127449433702,FBLIM1,FBLIM1,filamin binding LIM protein 1,2
GSE63061,54754,ILMN_1683119,0.00159506663131949,NUTM2F,NUTM2F,NUT family member 2F,1
GSE63061,54756,ILMN_2407851,0.0633910633500335,IL17RD,IL17RD,interleukin 17 receptor D,1
GSE63061,54757,ILMN_1812091,0.00105422881310583,FAM20A,FAM20A,family with sequence similarity 20 member A,1
GSE63061,54758,ILMN_1748034,0.0358031868176346,KLHDC4,KLHDC4,kelch domain containing 4,1
GSE63061,5476,ILMN_1719286,0.100301694781592,CTSA,CTSA,cathepsin A,1
GSE63061,54760,ILMN_1769018,0.00247845275940968,PCSK4,PCSK4,proprotein convertase subtilisin/kexin type 4,1
GSE63061,54762,ILMN_2052717,0.00308755626717693,GRAMD1C,GRAMD1C,GRAM domain containing 1C,1
GSE63061,54764,ILMN_1757742,0.0437417251728595,ZRANB1,ZRANB1,zinc finger RANBP2-type containing 1,1
GSE63061,54765,ILMN_1796063,0.0246190021381316,TRIM44,TRIM44,tripartite motif containing 44,1
GSE63061,54768,ILMN_2286379,0.002384259253947,HYDIN,HYDIN,"HYDIN, axonemal central pair apparatus protein",1
GSE63061,54769,ILMN_1742846,0.00336351541021081,DIRAS2,DIRAS2,DIRAS family GTPase 2,2
GSE63061,54776,ILMN_1685286,0.00949421686601133,PPP1R12C,PPP1R12C,protein phosphatase 1 regulatory subunit 12C,1
GSE63061,54778,ILMN_1760209,0.00222519727956901,RNF111,RNF111,ring finger protein 111,1
GSE63061,5478,ILMN_1704529,0.0141239854977823,PPIA,PPIA,peptidylprolyl isomerase A,1
