gene_id,gene_symbol,gene_title,s3_rank,s3_probe_id,s3_logFC,s3_abs_logFC,s3_adj.P.Val,s3_P.Value,s3_direction,gse63061_validation_gene_symbol,gse63061_validation_logFC,gse63061_validation_p_value,gse63061_validation_adj_p_value,gse63061_direction_concordant,gse63061_nominal_concordant,gse63061_fdr_concordant,gse63061_auc_oriented,gse63061_mapped,gse85426_validation_gene_symbol,gse85426_validation_logFC,gse85426_validation_p_value,gse85426_validation_adj_p_value,gse85426_direction_concordant,gse85426_nominal_concordant,gse85426_fdr_concordant,gse85426_auc_oriented,gse85426_mapped,gse140829_validation_gene_symbol,gse140829_validation_logFC,gse140829_validation_p_value,gse140829_validation_adj_p_value,gse140829_direction_concordant,gse140829_nominal_concordant,gse140829_fdr_concordant,gse140829_auc_oriented,gse140829_mapped,gse63061_reversed,gse85426_reversed,gse140829_reversed,cross_mapped_count,cross_direction_count,cross_nominal_count,cross_fdr_count,cross_reversal_count,cross_max_auc,cross_min_auc,near_cohort_anchor,near_cohort_nominal,stable_strict,stable_directional,unstable_reversal,unstable_vanish,unstable_primary,transportability_class,biological_keyword_category,direction_membership,nominal_membership
6742,SSBP1,single stranded DNA binding protein 1,74,ILMN_1809478,-0.287938014520581,0.287938014520581,2.06097571213807e-10,5.10914599063504e-13,AD_down,SSBP1,-0.125578889485528,9.93008173014708e-06,0.000607554237153655,TRUE,TRUE,TRUE,0.662944271448513,TRUE,SSBP1,-0.0156145005995517,0.864959727205062,0.973785087389934,TRUE,FALSE,FALSE,0.53858024691358,TRUE,SSBP1,-0.0155541028255226,0.577864034694041,0.864853082187248,TRUE,FALSE,FALSE,0.496074279917075,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.53858024691358,0.496074279917075,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
8087,FXR1,FMR1 autosomal homolog 1,75,ILMN_2389273,-0.227915718219961,0.227915718219961,2.20158654173324e-10,5.57261871896364e-13,AD_down,FXR1,-0.0625293433933661,0.0111436347539762,0.0806103181887361,TRUE,TRUE,FALSE,0.605336626221411,TRUE,FXR1,0.033982664857449,0.718102915704361,0.933195609141673,FALSE,FALSE,FALSE,0.513888888888889,TRUE,FXR1,0.00485765340448775,0.842956873684179,0.957359286706506,FALSE,FALSE,FALSE,0.504719685942393,TRUE,FALSE,TRUE,TRUE,2,0,0,0,2,0.513888888888889,0.504719685942393,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061,GSE63061
51574,LARP7,La ribonucleoprotein domain family member 7,77,ILMN_2392717,-0.383521236610178,0.383521236610178,2.2463183213404e-10,5.80307692220394e-13,AD_down,LARP7,-0.164760105386988,1.202388802586e-05,0.000698343931357016,TRUE,TRUE,TRUE,0.646784065285085,TRUE,LARP7,-0.0287043788197226,0.757139159134363,0.941562647146029,TRUE,FALSE,FALSE,0.506358024691358,TRUE,LARP7,-0.0357712827382321,0.22328650620409,0.646860460652848,TRUE,FALSE,FALSE,0.528362224868775,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.528362224868775,0.506358024691358,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,rna_processing,GSE63061|GSE85426|GSE140829,GSE63061
9360,PPIG,peptidylprolyl isomerase G,80,ILMN_1807611,-0.278409134950648,0.278409134950648,3.19986994309578e-10,8.60045415528588e-13,AD_down,PPIG,-0.133574254550898,0.000133216669951791,0.00380652980272231,TRUE,TRUE,TRUE,0.637120154622571,TRUE,PPIG,0.10937540916642,0.384035396238096,0.82135398857989,FALSE,FALSE,FALSE,0.433888888888889,TRUE,PPIG,-0.00958003163228881,0.678957361420842,0.908339517253544,TRUE,FALSE,FALSE,0.505293105729787,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.505293105729787,0.433888888888889,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
3320,HSP90AA1,heat shock protein 90 alpha family class A member 1,83,ILMN_1691097,-0.531668151296047,0.531668151296047,4.58358990245511e-10,1.30371927187414e-12,AD_down,HSP90AA1,-0.324952001652302,7.25818405950824e-06,0.000484786210307988,TRUE,TRUE,TRUE,0.662622141093096,TRUE,HSP90AA1,0.0211821337288056,0.88159035636143,0.977543573240707,FALSE,FALSE,FALSE,0.517222222222222,TRUE,HSP90AA1,-0.078209087614536,0.0978173329981775,0.496492161639808,TRUE,FALSE,FALSE,0.537669269110317,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.537669269110317,0.517222222222222,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
103910,MYL12B,myosin light chain 12B,86,ILMN_1654016,-0.3604054149958,0.3604054149958,4.86634299185498e-10,1.43493752434532e-12,AD_down,MYL12B,-0.213287641517275,1.24294532796115e-08,4.52827581982211e-06,TRUE,TRUE,TRUE,0.67464834102867,TRUE,MYL12B,-0.0169628525736325,0.880212773512102,0.97736131153831,TRUE,FALSE,FALSE,0.507037037037037,TRUE,MYL12B,-0.0143378676556304,0.587974016710039,0.869798227299131,TRUE,FALSE,FALSE,0.509836354814521,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.509836354814521,0.507037037037037,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
51372,TMA7,translation machinery associated 7 homolog,88,ILMN_1707783,-0.79364220762582,0.79364220762582,5.42007150190393e-10,1.64064582803835e-12,AD_down,TMA7,-0.366030893965063,8.66964264402857e-07,0.000105283614836195,TRUE,TRUE,TRUE,0.657253301836143,TRUE,TMA7,-0.0355439866805226,0.653328173922427,0.918613688766502,TRUE,FALSE,FALSE,0.544197530864198,TRUE,TMA7,-0.082309740251091,0.237817354807639,0.660162363145584,TRUE,FALSE,FALSE,0.535022716245424,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.544197530864198,0.535022716245424,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,ribosomal_translation,GSE63061|GSE85426|GSE140829,GSE63061
5685,PSMA4,proteasome subunit alpha 4,89,ILMN_1682098,-0.520799279130839,0.520799279130839,5.47806333598098e-10,1.67249467749537e-12,AD_down,PSMA4,-0.296415868390318,1.65768688095102e-05,0.000862750672131324,TRUE,TRUE,TRUE,0.64511972511543,TRUE,PSMA4,0.0357063859294236,0.74196691594178,0.938521229904371,FALSE,FALSE,FALSE,0.494506172839506,TRUE,PSMA4,-0.05237690098298,0.308386447206239,0.71701194466058,TRUE,FALSE,FALSE,0.529928101980504,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.529928101980504,0.494506172839506,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,proteostasis_ubiquitin,GSE63061|GSE140829,GSE63061
25949,SYF2,SYF2 pre-mRNA splicing factor,94,ILMN_2394498,-0.355984818464132,0.355984818464132,6.47130285696826e-10,2.07705822088382e-12,AD_down,SYF2,-0.146306187832035,1.25993255974362e-06,0.000140254992588126,TRUE,TRUE,TRUE,0.652206592934608,TRUE,SYF2,-0.0973173586367118,0.277124210679151,0.769230863126605,TRUE,FALSE,FALSE,0.535679012345679,TRUE,SYF2,-0.049323791338268,0.0640734548172457,0.433166544835226,TRUE,FALSE,FALSE,0.539654183758987,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.539654183758987,0.535679012345679,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,rna_processing,GSE63061|GSE85426|GSE140829,GSE63061
689,BTF3,basic transcription factor 3,95,ILMN_2319414,-0.327834655302321,0.327834655302321,6.57028792429738e-10,2.1259738599574e-12,AD_down,BTF3,-0.162435331740024,7.89748033448497e-06,0.000518838564597516,TRUE,TRUE,TRUE,0.663105336626221,TRUE,BTF3,0.225069180739804,0.0447808236047921,0.566804526136723,FALSE,FALSE,FALSE,0.414567901234568,TRUE,BTF3,-0.0451553315370218,0.150989614521104,0.564016621193158,TRUE,FALSE,FALSE,0.533567112169732,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.533567112169732,0.414567901234568,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
10312,TCIRG1,"T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3",103,ILMN_1711994,0.34796906412022,0.34796906412022,1.118354686732e-09,3.94533481582083e-12,AD_up,TCIRG1,0.213658838781832,6.54477238863262e-09,2.83547841594002e-06,TRUE,TRUE,TRUE,0.713572425641576,TRUE,TCIRG1,-0.0440200133474143,0.720640492974354,0.933450138400775,FALSE,FALSE,FALSE,0.491049382716049,TRUE,TCIRG1,0.0719085908252129,0.0120308026361548,0.249370783908698,TRUE,TRUE,FALSE,0.568281063914252,TRUE,FALSE,TRUE,FALSE,2,1,1,0,1,0.568281063914252,0.491049382716049,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,immune_inflammatory,GSE63061|GSE140829,GSE63061|GSE140829
10307,APBB3,amyloid beta precursor protein binding family B member 3,104,ILMN_1740772,0.242866537287489,0.242866537287489,1.118354686732e-09,3.94418313213707e-12,AD_up,APBB3,0.0654815589572257,0.0256448448312689,0.139493336493125,TRUE,TRUE,FALSE,0.587458391495759,TRUE,APBB3,-0.0397592116122101,0.709655120842929,0.93114149136417,FALSE,FALSE,FALSE,0.501666666666667,TRUE,APBB3,0.0437003808772744,0.0376993122315284,0.366814435387376,TRUE,TRUE,FALSE,0.544285651272551,TRUE,FALSE,TRUE,FALSE,2,1,1,0,1,0.544285651272551,0.501666666666667,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,other_or_unclassified,GSE63061|GSE140829,GSE63061|GSE140829
51318,MRPL35,mitochondrial ribosomal protein L35,105,ILMN_2341952,-0.327319735114037,0.327319735114037,1.11882981129596e-09,3.99978300056225e-12,AD_down,MRPL35,-0.16528963471371,9.83352447724054e-07,0.000114225650268236,TRUE,TRUE,TRUE,0.669601632127134,TRUE,MRPL35,0.0192695774144675,0.884215050695899,0.9777873056578,FALSE,FALSE,FALSE,0.527407407407408,TRUE,MRPL35,-0.0137982677854813,0.609866124556481,0.880309469051852,TRUE,FALSE,FALSE,0.520665166953377,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.527407407407408,0.520665166953377,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,mitochondrial_oxphos,GSE63061|GSE140829,GSE63061
4709,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,109,ILMN_2119937,-0.748679877514456,0.748679877514456,1.31378187576535e-09,4.93670972575048e-12,AD_down,NDUFB3,-0.347723063189376,3.53079116286076e-06,0.000284414986636472,TRUE,TRUE,TRUE,0.63497261891979,TRUE,NDUFB3,-0.0297548449967841,0.796050396293135,0.953049224450948,TRUE,FALSE,FALSE,0.502098765432099,TRUE,NDUFB3,0.011514304722865,0.803704379560815,0.945113785659341,FALSE,FALSE,FALSE,0.485907105994442,TRUE,FALSE,FALSE,TRUE,2,1,0,0,1,0.502098765432099,0.485907105994442,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,mitochondrial_oxphos,GSE63061|GSE85426,GSE63061
515,ATP5F1,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1",112,ILMN_1721989,-0.407173646215678,0.407173646215678,2.03754301392556e-09,7.92218331702176e-12,AD_down,ATP5F1,-0.231200752129679,6.68555576893729e-07,8.50551261714799e-05,TRUE,TRUE,TRUE,0.667937291957479,TRUE,ATP5F1,-0.0127624909845316,0.895733453422486,0.980362975395585,TRUE,FALSE,FALSE,0.542345679012346,TRUE,ATP5F1,-0.0312401378396841,0.253615136894444,0.672284064588207,TRUE,FALSE,FALSE,0.525451016717392,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.542345679012346,0.525451016717392,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,mitochondrial_oxphos,GSE63061|GSE85426|GSE140829,GSE63061
146225,CMTM2,CKLF like MARVEL transmembrane domain containing 2,113,ILMN_1799030,-0.577760068534941,0.577760068534941,2.39210348203211e-09,9.48801548115654e-12,AD_down,CMTM2,-0.281946531537032,4.72429538409133e-06,0.000349902749049565,TRUE,TRUE,TRUE,0.654622570600236,TRUE,CMTM2,-0.0256264165109401,0.933453278175035,0.988862134974895,TRUE,FALSE,FALSE,0.510061728395062,TRUE,CMTM2,0.0435700416397554,0.304491113922717,0.714715123338931,FALSE,FALSE,FALSE,0.467888491905959,TRUE,FALSE,FALSE,TRUE,2,1,0,0,1,0.510061728395062,0.467888491905959,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE85426,GSE63061
51121,RPL26L1,ribosomal protein L26 like 1,114,ILMN_2110532,-0.336818251623393,0.336818251623393,2.39399288569536e-09,9.55798005092089e-12,AD_down,RPL26L1,-0.116238391626563,0.000321208885036737,0.00686793407496582,TRUE,TRUE,TRUE,0.597820251261677,TRUE,RPL26L1,-0.0174872767004014,0.843892335890236,0.968091934603468,TRUE,FALSE,FALSE,0.536111111111111,TRUE,RPL26L1,0.000200470021001381,0.994553113762274,0.998548612753467,FALSE,FALSE,FALSE,0.507035419699175,TRUE,FALSE,FALSE,TRUE,2,1,0,0,1,0.536111111111111,0.507035419699175,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,ribosomal_translation,GSE63061|GSE85426,GSE63061
388962,BOLA3,bolA family member 3,116,ILMN_1786658,-0.236319747663783,0.236319747663783,2.88146808194821e-09,1.16545992563533e-11,AD_down,BOLA3,-0.124647363727444,1.1800643013501e-06,0.00013321430106086,TRUE,TRUE,TRUE,0.677332760657146,TRUE,BOLA3,-0.0466086720440768,0.678134058030069,0.92271731638263,TRUE,FALSE,FALSE,0.532469135802469,TRUE,BOLA3,-0.0113815808031187,0.634188747546906,0.890110277663714,TRUE,FALSE,FALSE,0.515151515151515,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.532469135802469,0.515151515151515,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
10988,METAP2,methionyl aminopeptidase 2,121,ILMN_1670420,-0.381771403299288,0.381771403299288,4.73238643893815e-09,2.04993515177635e-11,AD_down,METAP2,-0.161940064848887,1.98553212753804e-05,0.000985389473821508,TRUE,TRUE,TRUE,0.653709867926554,TRUE,METAP2,-0.206138016562055,0.0146950561314471,0.481199185744497,TRUE,TRUE,FALSE,0.59858024691358,TRUE,METAP2,0.00144815411405952,0.964643853831579,0.991222564227781,FALSE,FALSE,FALSE,0.505116668872127,TRUE,FALSE,FALSE,TRUE,2,1,1,0,1,0.59858024691358,0.505116668872127,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,other_or_unclassified,GSE63061|GSE85426,GSE63061|GSE85426
219927,MRPL21,mitochondrial ribosomal protein L21,122,ILMN_1744835,-0.246162439101468,0.246162439101468,4.99885956583643e-09,2.17840808802955e-11,AD_down,MRPL21,-0.110245021680391,0.000161249612337619,0.0043297006461843,TRUE,TRUE,TRUE,0.638784494792226,TRUE,MRPL21,-0.122842606548439,0.165121152551085,0.690651922925601,TRUE,FALSE,FALSE,0.605617283950617,TRUE,MRPL21,0.00496750162538008,0.850777174691635,0.959200247241998,FALSE,FALSE,FALSE,0.492523488156676,TRUE,FALSE,FALSE,TRUE,2,1,0,0,1,0.605617283950617,0.492523488156676,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,mitochondrial_oxphos,GSE63061|GSE85426,GSE63061
10569,SLU7,"SLU7 homolog, splicing factor",123,ILMN_1685369,-0.354706624030061,0.354706624030061,5.07223109590613e-09,2.22361782817241e-11,AD_down,SLU7,-0.124881712537728,0.000188545818331775,0.00475966845332023,TRUE,TRUE,TRUE,0.620584129711156,TRUE,SLU7,-0.0443057278014992,0.757711884848417,0.941685227904201,TRUE,FALSE,FALSE,0.513827160493827,TRUE,SLU7,-0.00810214610059895,0.788332052869098,0.940104481432582,TRUE,FALSE,FALSE,0.511071412818138,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.513827160493827,0.511071412818138,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,rna_processing,GSE63061|GSE85426|GSE140829,GSE63061
79716,NPEPL1,aminopeptidase-like 1,125,ILMN_1724194,0.229253946924429,0.229253946924429,5.71122512946767e-09,2.56335974706028e-11,AD_up,NPEPL1,0.120202588529602,9.9079880823322e-05,0.0031081222888412,TRUE,TRUE,TRUE,0.638462364436809,TRUE,NPEPL1,0.0381534138018482,0.694239475921213,0.927057919575049,TRUE,FALSE,FALSE,0.526913580246914,TRUE,NPEPL1,0.0142489937812071,0.503877429908555,0.832844948425315,TRUE,FALSE,FALSE,0.514313440077632,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.526913580246914,0.514313440077632,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
9168,TMSB10,thymosin beta 10,126,ILMN_1812392,-0.21005140085297,0.21005140085297,5.72004508516014e-09,2.58224466294218e-11,AD_down,TMSB10,-0.136552470510324,1.81776249090504e-06,0.000183262469995017,TRUE,TRUE,TRUE,0.667507784816923,TRUE,TMSB10,-0.0719557911729726,0.579989327039557,0.897497737568637,TRUE,FALSE,FALSE,0.512283950617284,TRUE,TMSB10,-0.0272530201594713,0.254317001792765,0.673123343761728,TRUE,FALSE,FALSE,0.526774293149839,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.526774293149839,0.512283950617284,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
9605,VPS9D1,VPS9 domain containing 1,128,ILMN_1693630,0.273712394277668,0.273712394277668,7.10051095179426e-09,3.2610248095501e-11,AD_up,VPS9D1,0.102623662299019,0.000256027789688936,0.0059025323957244,TRUE,TRUE,TRUE,0.637710726940835,TRUE,VPS9D1,-0.0705937534414845,0.53148306197414,0.877140603404647,FALSE,FALSE,FALSE,0.523271604938272,TRUE,VPS9D1,0.0675606822608669,0.00796958267674833,0.210724893095766,TRUE,TRUE,FALSE,0.57088350756473,TRUE,FALSE,TRUE,FALSE,2,1,1,0,1,0.57088350756473,0.523271604938272,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,other_or_unclassified,GSE63061|GSE140829,GSE63061|GSE140829
84661,DPY30,"dpy-30, histone methyltransferase complex regulatory subunit",136,ILMN_2131880,-0.468037088868965,0.468037088868965,1.3815639142846e-08,6.92187963944062e-11,AD_down,DPY30,-0.220546265945984,1.96258720474869e-06,0.000194199215383466,TRUE,TRUE,TRUE,0.660045098249758,TRUE,DPY30,-0.0885597570987681,0.278278889750334,0.769230863126605,TRUE,FALSE,FALSE,0.539506172839506,TRUE,DPY30,-0.0139020866340895,0.712563227582955,0.919278318816032,TRUE,FALSE,FALSE,0.512946054430771,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.539506172839506,0.512946054430771,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,cell_cycle_dna_chromatin,GSE63061|GSE85426|GSE140829,GSE63061
55262,C7orf43,chromosome 7 open reading frame 43,139,ILMN_1770030,0.256458741965612,0.256458741965612,1.69184539359797e-08,8.82962994414679e-11,AD_up,C7orf43,0.111496662433455,1.03674126744822e-06,0.000119560881418669,TRUE,TRUE,TRUE,0.668527864275744,TRUE,C7orf43,-0.0215842486674384,0.709231165793922,0.931069943120469,FALSE,FALSE,FALSE,0.495185185185185,TRUE,C7orf43,0.0415427049603299,0.0496893704198076,0.397094107563445,TRUE,TRUE,FALSE,0.547263023245556,TRUE,FALSE,TRUE,FALSE,2,1,1,0,1,0.547263023245556,0.495185185185185,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,other_or_unclassified,GSE63061|GSE140829,GSE63061|GSE140829
219402,MTIF3,mitochondrial translational initiation factor 3,142,ILMN_1718271,-0.238968812073668,0.238968812073668,1.83202523517082e-08,9.80024980977032e-11,AD_down,MTIF3,-0.149924999783028,2.82238503810485e-08,8.22596948378559e-06,TRUE,TRUE,TRUE,0.675399978524643,TRUE,MTIF3,0.0235445832694683,0.821633780039427,0.96162376543144,FALSE,FALSE,FALSE,0.51320987654321,TRUE,MTIF3,-0.0408820843011969,0.0823533490151582,0.469141872922225,TRUE,FALSE,FALSE,0.548387808213136,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.548387808213136,0.51320987654321,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,mitochondrial_oxphos,GSE63061|GSE140829,GSE63061
1349,COX7B,cytochrome c oxidase subunit 7B,143,ILMN_2184049,-0.388972218952745,0.388972218952745,1.88756346664576e-08,1.01466017986803e-10,AD_down,COX7B,-0.224665988368764,2.13865279206508e-05,0.00103063960985113,TRUE,TRUE,TRUE,0.622570600236229,TRUE,COX7B,-0.0314572548395348,0.752122758082823,0.940083476043615,TRUE,FALSE,FALSE,0.511049382716049,TRUE,COX7B,-0.0503814658181997,0.236625484315232,0.659618243300275,TRUE,FALSE,FALSE,0.526553747077765,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.526553747077765,0.511049382716049,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,mitochondrial_oxphos,GSE63061|GSE85426|GSE140829,GSE63061
326624,RAB37,"RAB37, member RAS oncogene family",144,ILMN_2243912,0.30128502336663,0.30128502336663,2.01243181663863e-08,1.08703456511716e-10,AD_up,RAB37,0.13371132198666,0.000114710454865096,0.00339263577765218,TRUE,TRUE,TRUE,0.654461505422528,TRUE,RAB37,-0.136260394235753,0.127556753988827,0.665707848601427,FALSE,FALSE,FALSE,0.431172839506173,TRUE,RAB37,0.0465079654729988,0.0640262462804369,0.433166544835226,TRUE,FALSE,FALSE,0.536544484142737,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.536544484142737,0.431172839506173,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
51260,PBDC1,polysaccharide biosynthesis domain containing 1,145,ILMN_1768176,-0.22112216387971,0.22112216387971,2.12267067097355e-08,1.15212019091514e-10,AD_down,PBDC1,-0.12179323501324,1.4252646569432e-05,0.000777108586761885,TRUE,TRUE,TRUE,0.64962955009127,TRUE,,,,,FALSE,FALSE,FALSE,,FALSE,PBDC1,-0.014229169766045,0.52259214988847,0.842749467548531,TRUE,FALSE,FALSE,0.510718539102819,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0.510718539102819,0.510718539102819,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
7318,UBA7,ubiquitin like modifier activating enzyme 7,146,ILMN_1794612,0.257662879191967,0.257662879191967,2.23264858352074e-08,1.2234648571039e-10,AD_up,UBA7,0.100210497183855,0.00118490836920889,0.0171117848274041,TRUE,TRUE,TRUE,0.614732094921078,TRUE,UBA7,-0.168123751406399,0.135058089431229,0.674802482740818,FALSE,FALSE,FALSE,0.433827160493827,TRUE,UBA7,-0.00835230640502848,0.717720504811002,0.921326297608277,FALSE,FALSE,FALSE,0.477416082219576,TRUE,FALSE,TRUE,TRUE,2,0,0,0,2,0.477416082219576,0.433827160493827,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,immune_inflammatory,GSE63061,GSE63061
7266,DNAJC7,DnaJ heat shock protein family (Hsp40) member C7,149,ILMN_1663616,-0.20164588619986,0.20164588619986,2.50267754971132e-08,1.39756013683582e-10,AD_down,DNAJC7,-0.0741175864747325,0.000107293283688589,0.00326979341735376,TRUE,TRUE,TRUE,0.632127134113605,TRUE,DNAJC7,0.146543258156285,0.107313540285609,0.643263272562944,FALSE,FALSE,FALSE,0.435864197530864,TRUE,DNAJC7,-0.0119142124520333,0.488068690265495,0.824553962937173,TRUE,FALSE,FALSE,0.52650963786335,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.52650963786335,0.435864197530864,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
23053,ZSWIM8,zinc finger SWIM-type containing 8,154,ILMN_1669433,0.234769081839248,0.234769081839248,3.66751196138053e-08,2.14373644212003e-10,AD_up,ZSWIM8,0.157238256170727,5.65441311405968e-08,1.33294473850554e-05,TRUE,TRUE,TRUE,0.678943412434232,TRUE,ZSWIM8,-0.109282384158799,0.302156904904092,0.781355933632162,FALSE,FALSE,FALSE,0.464876543209877,TRUE,ZSWIM8,0.0442559498162131,0.0491619953582134,0.395746636350331,TRUE,TRUE,FALSE,0.55690088659521,TRUE,FALSE,TRUE,FALSE,2,1,1,0,1,0.55690088659521,0.464876543209877,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,unstable_reversal,other_or_unclassified,GSE63061|GSE140829,GSE63061|GSE140829
9535,GMFG,glia maturation factor gamma,156,ILMN_1711617,-0.51697425503712,0.51697425503712,3.72551891782427e-08,2.20680756313896e-10,AD_down,GMFG,-0.183753173074901,7.68389383867635e-05,0.00255545266045606,TRUE,TRUE,TRUE,0.612369805648019,TRUE,GMFG,-0.0511763356117979,0.750375079844463,0.939860769156156,TRUE,FALSE,FALSE,0.509074074074074,TRUE,GMFG,-0.00323698242109751,0.922724321215989,0.979528537655062,TRUE,FALSE,FALSE,0.50094834810992,TRUE,FALSE,FALSE,FALSE,2,2,0,0,0,0.509074074074074,0.50094834810992,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,unstable_vanish,other_or_unclassified,GSE63061|GSE85426|GSE140829,GSE63061
84817,TXNDC17,thioredoxin domain containing 17,161,ILMN_1659437,-0.440117386385872,0.440117386385872,4.33024133420067e-08,2.66671090984646e-10,AD_down,TXNDC17,-0.209133158468389,8.61918409693095e-06,0.000548275877276997,TRUE,TRUE,TRUE,0.642650059057232,TRUE,TXNDC17,0.0883574936285759,0.44582873894565,0.84965793258924,FALSE,FALSE,FALSE,0.480061728395062,TRUE,TXNDC17,-0.00824965925514642,0.828706320956328,0.952481660571844,TRUE,FALSE,FALSE,0.503374354902739,TRUE,FALSE,TRUE,FALSE,2,1,0,0,1,0.503374354902739,0.480061728395062,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,unstable_reversal_and_vanish,other_or_unclassified,GSE63061|GSE140829,GSE63061
