dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,is_annotated_gene,probes_per_gene,platform_probe_id
GSE85426,55317,A_23_P57137|55317,0.314130507965891,,,,TRUE,1,A_23_P57137
GSE85426,55319,A_23_P167269|55319,0.52276809795358,,,,TRUE,1,A_23_P167269
GSE85426,5532,A_24_P98524|5532,0.796441295532864,,,,TRUE,1,A_24_P98524
GSE85426,55320,A_23_P364107|55320,1.07874520572941,,,,TRUE,1,A_23_P364107
GSE85426,55322,A_23_P7761|55322,0.476256670187228,,,,TRUE,1,A_23_P7761
GSE85426,55324,A_24_P251688|55324,0.430953913092118,,,,TRUE,1,A_24_P251688
GSE85426,55325,A_23_P41437|55325,0.857449204823305,,,,TRUE,1,A_23_P41437
GSE85426,5533,A_23_P157495|5533,0.430637003980981,,,,TRUE,1,A_23_P157495
GSE85426,55330,A_23_P69670|55330,0.879144769465457,,,,TRUE,1,A_23_P69670
GSE85426,55332,A_23_P99163|55332,0.900374489172108,,,,TRUE,1,A_23_P99163
GSE85426,55333,A_23_P65357|55333,0.447778181687278,,,,TRUE,1,A_23_P65357
GSE85426,55336,A_33_P3284586|55336,1.47285412249144,,,,TRUE,1,A_33_P3284586
GSE85426,55337,A_33_P3641714|55337,0.886975647586944,,,,TRUE,1,A_33_P3641714
GSE85426,55338,A_33_P3567967|55338,1.66361183064618,,,,TRUE,1,A_33_P3567967
GSE85426,55339,A_33_P3335845|55339,0.296264914456807,,,,TRUE,1,A_33_P3335845
GSE85426,5534,"A_24_P388252,A_33_P3214293|5534",0.61361250438501,,,,TRUE,1,"A_24_P388252,A_33_P3214293"
GSE85426,55340,A_23_P42588|55340,0.636818781206148,,,,TRUE,1,A_23_P42588
GSE85426,55341,A_23_P132417|55341,0.348797930385279,,,,TRUE,1,A_23_P132417
GSE85426,55342,A_23_P252155|55342,0.369661555102513,,,,TRUE,1,A_23_P252155
GSE85426,55343,A_23_P202720|55343,0.244372900096474,,,,TRUE,1,A_23_P202720
GSE85426,55344,A_23_P61180|55344,0.506882711699807,,,,TRUE,1,A_23_P61180
GSE85426,55346,"A_33_P3209869,A_23_P47247|55346",0.268192805008161,,,,TRUE,1,"A_33_P3209869,A_23_P47247"
GSE85426,55350,A_23_P398449|55350,1.72079345713707,,,,TRUE,1,A_23_P398449
GSE85426,55352,A_23_P152858|55352,0.318351236172133,,,,TRUE,1,A_23_P152858
GSE85426,55353,A_24_P180680|55353,0.862803613850818,,,,TRUE,1,A_24_P180680
GSE85426,55356,A_23_P388900|55356,0.696986381515724,,,,TRUE,1,A_23_P388900
GSE85426,55357,A_33_P3216292|55357,0.501788571927454,,,,TRUE,1,A_33_P3216292
GSE85426,55361,A_24_P244162|55361,0.458881315614341,,,,TRUE,1,A_24_P244162
GSE85426,55362,A_23_P167856|55362,1.8846801644929,,,,TRUE,1,A_23_P167856
GSE85426,55363,A_23_P43412|55363,0.839830186326032,,,,TRUE,1,A_23_P43412
GSE85426,55365,A_23_P252082|55365,1.29646130199781,,,,TRUE,1,A_23_P252082
GSE85426,55367,A_33_P3309319|55367,0.309875592785102,,,,TRUE,1,A_33_P3309319
GSE85426,5537,"A_24_P81298,A_23_P355385|5537",0.197417178054424,,,,TRUE,1,"A_24_P81298,A_23_P355385"
GSE85426,55370,A_19_P00317937|55370,1.02185002945925,,,,TRUE,1,A_19_P00317937
GSE85426,55374,A_23_P144639|55374,0.149138520767542,,,,TRUE,1,A_23_P144639
GSE85426,55379,A_24_P181585|55379,0.711521862217897,,,,TRUE,1,A_24_P181585
GSE85426,5538,"A_23_P62659,A_24_P276628|5538",0.808233997377855,,,,TRUE,1,"A_23_P62659,A_24_P276628"
GSE85426,55384,"A_19_P00322254,A_32_P40547,A_33_P3255434,A_33_P3309501|55384",0.604653945953703,,,,TRUE,1,"A_19_P00322254,A_32_P40547,A_33_P3255434,A_33_P3309501"
GSE85426,5539,A_23_P207336|5539,0.856602191115614,,,,TRUE,1,A_23_P207336
GSE85426,5542,A_33_P3258593|5542,0.826524620269947,,,,TRUE,1,A_33_P3258593
GSE85426,554203,"A_19_P00320132,A_19_P00323041,A_19_P00321795,A_19_P00320640,A_19_P00317824,A_19_P00319623,A_19_P00321364,A_19_P00321521,A_19_P00322336,A_19_P00321613,A_19_P00320914|554203",0.459900343715423,,,,TRUE,1,"A_19_P00320132,A_19_P00323041,A_19_P00321795,A_19_P00320640,A_19_P00317824,A_19_P00319623,A_19_P00321364,A_19_P00321521,A_19_P00322336,A_19_P00321613,A_19_P00320914"
GSE85426,55422,A_33_P3381483|55422,0.393458406987083,,,,TRUE,1,A_33_P3381483
GSE85426,55423,"A_33_P3343872,A_23_P28857|55423",0.238408400105564,,,,TRUE,1,"A_33_P3343872,A_23_P28857"
GSE85426,55425,A_24_P227585|55425,1.06282323904645,,,,TRUE,1,A_24_P227585
GSE85426,554313,A_23_P436281|554313,4.09298150334019,,,,TRUE,1,A_23_P436281
GSE85426,55432,A_32_P178945|55432,1.43811544715146,,,,TRUE,1,A_32_P178945
GSE85426,55437,"A_23_P90679,A_33_P3301970|55437",1.23150954534114,,,,TRUE,1,"A_23_P90679,A_33_P3301970"
GSE85426,5544,"A_33_P3256334,A_23_P116890|5544",1.18787089489785,,,,TRUE,1,"A_33_P3256334,A_23_P116890"
GSE85426,55449,A_33_P3403459|55449,1.12335914242924,,,,TRUE,1,A_33_P3403459
GSE85426,55454,"A_23_P149892,A_33_P3402526|55454",0.435456772614178,,,,TRUE,1,"A_23_P149892,A_33_P3402526"
GSE85426,55466,A_23_P206140|55466,0.843186336203119,,,,TRUE,1,A_23_P206140
GSE85426,5547,A_23_P127964|5547,0.725784629531648,,,,TRUE,1,A_23_P127964
GSE85426,55471,A_23_P28318|55471,0.332522900294267,,,,TRUE,1,A_23_P28318
GSE85426,55486,"A_33_P3335451,A_24_P221883|55486",0.212226592785392,,,,TRUE,1,"A_33_P3335451,A_24_P221883"
GSE85426,5550,A_23_P133755|5550,0.859451659005881,,,,TRUE,1,A_23_P133755
GSE85426,55500,"A_33_P3351559,A_23_P419239|55500",0.884353162482605,,,,TRUE,1,"A_33_P3351559,A_23_P419239"
GSE85426,55501,A_33_P3373459|55501,0.379201215374572,,,,TRUE,1,A_33_P3373459
GSE85426,55502,"A_33_P3322859,A_33_P3265359,A_33_P3322864|55502",0.738980551998049,,,,TRUE,1,"A_33_P3322859,A_33_P3265359,A_33_P3322864"
GSE85426,55504,A_33_P3321055|55504,2.13820985539711,,,,TRUE,1,A_33_P3321055
GSE85426,55505,A_23_P54477|55505,0.800092973793301,,,,TRUE,1,A_23_P54477
GSE85426,55508,"A_23_P147729,A_23_P159110|55508",0.242691137160083,,,,TRUE,1,"A_23_P147729,A_23_P159110"
GSE85426,55509,A_23_P160720|55509,0.639129214681834,,,,TRUE,1,A_23_P160720
GSE85426,5551,A_23_P1473|5551,0.977992489610316,,,,TRUE,1,A_23_P1473
GSE85426,55512,A_23_P163567|55512,1.57638462236038,,,,TRUE,1,A_23_P163567
GSE85426,55515,A_33_P3250730|55515,0.556051572629771,,,,TRUE,1,A_33_P3250730
GSE85426,5552,A_23_P86653|5552,1.77509995398495,,,,TRUE,1,A_23_P86653
GSE85426,55526,A_24_P722216|55526,0.304528335480468,,,,TRUE,1,A_24_P722216
GSE85426,55527,A_24_P219920|55527,0.716694587687987,,,,TRUE,1,A_24_P219920
GSE85426,55529,A_23_P422083|55529,0.690698115016475,,,,TRUE,1,A_23_P422083
GSE85426,55534,A_33_P3357573|55534,0.472271483493431,,,,TRUE,1,A_33_P3357573
GSE85426,55536,A_24_P274795|55536,0.507187424552404,,,,TRUE,1,A_24_P274795
GSE85426,55544,A_23_P17430|55544,1.03147459555191,,,,TRUE,1,A_23_P17430
GSE85426,55545,A_32_P169179|55545,0.661544173405446,,,,TRUE,1,A_32_P169179
GSE85426,55556,A_33_P3261902|55556,0.599401597202376,,,,TRUE,1,A_33_P3261902
GSE85426,55558,A_33_P3413048|55558,0.921830177334042,,,,TRUE,1,A_33_P3413048
GSE85426,55559,A_23_P416036|55559,0.472261835572726,,,,TRUE,1,A_23_P416036
GSE85426,55568,A_33_P3703501|55568,0.652515172474969,,,,TRUE,1,A_33_P3703501
GSE85426,5557,A_23_P25019|5557,0.780608599002839,,,,TRUE,1,A_23_P25019
GSE85426,55571,A_23_P108761|55571,0.461621214723965,,,,TRUE,1,A_23_P108761
GSE85426,55573,"A_24_P163113,A_23_P259413|55573",0.712400716595804,,,,TRUE,1,"A_24_P163113,A_23_P259413"
GSE85426,55577,A_23_P154208|55577,1.11425592004421,,,,TRUE,1,A_23_P154208
GSE85426,55578,A_23_P140050|55578,1.57434809559078,,,,TRUE,1,A_23_P140050
GSE85426,55585,A_23_P97423|55585,0.966666097147568,,,,TRUE,1,A_23_P97423
GSE85426,55586,"A_23_P68998,A_33_P3355281|55586",0.749000259782229,,,,TRUE,1,"A_23_P68998,A_33_P3355281"
GSE85426,55589,"A_24_P86240,A_23_P334282,A_33_P3328928|55589",0.67700981230941,,,,TRUE,1,"A_24_P86240,A_23_P334282,A_33_P3328928"
GSE85426,55591,A_23_P204609|55591,0.895466654007829,,,,TRUE,1,A_23_P204609
GSE85426,55592,"A_23_P13998,A_33_P3339011|55592",0.456532818912182,,,,TRUE,1,"A_23_P13998,A_33_P3339011"
GSE85426,55593,"A_23_P337550,A_32_P169574|55593",0.230847341673867,,,,TRUE,1,"A_23_P337550,A_32_P169574"
GSE85426,55596,A_23_P64669|55596,0.502660679729336,,,,TRUE,1,A_23_P64669
GSE85426,55599,"A_24_P341504,A_33_P3339066|55599",0.543403767543572,,,,TRUE,1,"A_24_P341504,A_33_P3339066"
GSE85426,55600,A_23_P95790|55600,1.58265614517113,,,,TRUE,1,A_23_P95790
GSE85426,55601,A_23_P41470|55601,1.89955246298151,,,,TRUE,1,A_23_P41470
GSE85426,55602,A_23_P258002|55602,0.452373159760757,,,,TRUE,1,A_23_P258002
GSE85426,55603,"A_33_P3290573,A_33_P3410599|55603",0.389807660613274,,,,TRUE,1,"A_33_P3290573,A_33_P3410599"
GSE85426,55608,"A_23_P205046,A_33_P3269728|55608",0.279183142680796,,,,TRUE,1,"A_23_P205046,A_33_P3269728"
GSE85426,55611,A_23_P24375|55611,1.1181118382246,,,,TRUE,1,A_23_P24375
GSE85426,55613,A_23_P84995|55613,0.872752634939749,,,,TRUE,1,A_23_P84995
GSE85426,55615,"A_33_P3215929,A_23_P80382|55615",0.909743543979334,,,,TRUE,1,"A_33_P3215929,A_23_P80382"
GSE85426,55619,A_23_P16722|55619,1.10346072232334,,,,TRUE,1,A_23_P16722
GSE85426,55621,A_23_P16683|55621,0.271493756917039,,,,TRUE,1,A_23_P16683
GSE85426,55622,A_23_P131227|55622,0.930777075011242,,,,TRUE,1,A_23_P131227
GSE85426,55624,"A_33_P3384543,A_33_P3284197|55624",1.33041557690262,,,,TRUE,1,"A_33_P3384543,A_33_P3284197"
GSE85426,55625,A_23_P129389|55625,0.604345088493622,,,,TRUE,1,A_23_P129389
GSE85426,55626,A_23_P353742|55626,0.62188991393039,,,,TRUE,1,A_23_P353742
GSE85426,55627,A_23_P255286|55627,0.614056727316736,,,,TRUE,1,A_23_P255286
GSE85426,55628,A_33_P3414402|55628,2.25351611249086,,,,TRUE,1,A_33_P3414402
GSE85426,55629,"A_23_P103201,A_33_P3323742|55629",0.437186678155036,,,,TRUE,1,"A_23_P103201,A_33_P3323742"
GSE85426,55630,A_33_P3240353|55630,0.217467991895462,,,,TRUE,1,A_33_P3240353
GSE85426,55631,A_23_P148969|55631,0.703313326586416,,,,TRUE,1,A_23_P148969
GSE85426,55633,A_23_P58983|55633,1.07624007642517,,,,TRUE,1,A_23_P58983
GSE85426,55634,"A_23_P217151,A_33_P3352432|55634",0.508156117938503,,,,TRUE,1,"A_23_P217151,A_33_P3352432"
GSE85426,55636,A_24_P289383|55636,0.57631097642353,,,,TRUE,1,A_24_P289383
GSE85426,5564,A_23_P204503|5564,0.991346905829877,,,,TRUE,1,A_23_P204503
GSE85426,55643,A_33_P3303066|55643,1.51178543074778,,,,TRUE,1,A_33_P3303066
GSE85426,55644,A_23_P54079|55644,0.394143720096853,,,,TRUE,1,A_23_P54079
GSE85426,55646,A_23_P41327|55646,0.647342779503911,,,,TRUE,1,A_23_P41327
GSE85426,5565,A_24_P105564|5565,1.09655816190332,,,,TRUE,1,A_24_P105564
GSE85426,55650,A_23_P46378|55650,0.715522474788619,,,,TRUE,1,A_23_P46378
GSE85426,55651,A_33_P3389942|55651,0.362001609523047,,,,TRUE,1,A_33_P3389942
GSE85426,55652,"A_33_P3353552,A_24_P309594|55652",0.38847672612379,,,,TRUE,1,"A_33_P3353552,A_24_P309594"
GSE85426,55654,A_24_P80181|55654,0.483352282217555,,,,TRUE,1,A_24_P80181
GSE85426,55656,A_23_P43079|55656,0.721099523016951,,,,TRUE,1,A_23_P43079
GSE85426,55657,A_23_P170978|55657,0.453249271791927,,,,TRUE,1,A_23_P170978
GSE85426,55658,"A_33_P3270102,A_33_P3294297,A_23_P314086|55658",0.257671520177311,,,,TRUE,1,"A_33_P3270102,A_33_P3294297,A_23_P314086"
GSE85426,5566,A_24_P399630|5566,0.222093767032388,,,,TRUE,1,A_24_P399630
GSE85426,55660,"A_33_P3256695,A_23_P16762|55660",0.595119590377924,,,,TRUE,1,"A_33_P3256695,A_23_P16762"
GSE85426,55661,A_23_P40194|55661,0.368029046013334,,,,TRUE,1,A_23_P40194
GSE85426,55662,A_23_P46964|55662,0.540292899446312,,,,TRUE,1,A_23_P46964
GSE85426,55663,A_33_P3263756|55663,0.486927635650896,,,,TRUE,1,A_33_P3263756
GSE85426,55664,"A_33_P3377045,A_23_P20558|55664",0.300949536715204,,,,TRUE,1,"A_33_P3377045,A_23_P20558"
GSE85426,55665,A_23_P31489|55665,0.883649038184312,,,,TRUE,1,A_23_P31489
GSE85426,55666,A_33_P3238966|55666,0.170104867691538,,,,TRUE,1,A_33_P3238966
GSE85426,55667,"A_33_P3293668,A_23_P157726|55667",0.265325080975651,,,,TRUE,1,"A_33_P3293668,A_23_P157726"
GSE85426,55668,A_33_P3292812|55668,0.660618622642807,,,,TRUE,1,A_33_P3292812
GSE85426,55669,A_23_P80648|55669,0.390717269605805,,,,TRUE,1,A_23_P80648
GSE85426,5567,A_33_P3772996|5567,1.12632914931691,,,,TRUE,1,A_33_P3772996
GSE85426,55671,A_23_P218158|55671,0.450637469528064,,,,TRUE,1,A_23_P218158
GSE85426,55679,A_33_P3268304|55679,1.1569149600134,,,,TRUE,1,A_33_P3268304
GSE85426,55681,"A_33_P3292829,A_23_P204550|55681",0.389953173725819,,,,TRUE,1,"A_33_P3292829,A_23_P204550"
GSE85426,55684,A_33_P3821660|55684,0.916585135155609,,,,TRUE,1,A_33_P3821660
GSE85426,55689,A_23_P69437|55689,0.553827409667519,,,,TRUE,1,A_23_P69437
GSE85426,5569,A_23_P31765|5569,0.355820150226178,,,,TRUE,1,A_23_P31765
GSE85426,55690,A_23_P500282|55690,0.173176985189461,,,,TRUE,1,A_23_P500282
GSE85426,55692,"A_23_P106737,A_33_P3299170|55692",0.255091206064617,,,,TRUE,1,"A_23_P106737,A_33_P3299170"
GSE85426,55695,"A_23_P82412,A_23_P251505|55695",0.370363218297473,,,,TRUE,1,"A_23_P82412,A_23_P251505"
GSE85426,55696,A_23_P92895|55696,0.437712755894147,,,,TRUE,1,A_23_P92895
GSE85426,55697,A_23_P77590|55697,0.460843281207204,,,,TRUE,1,A_23_P77590
GSE85426,55699,A_23_P74843|55699,1.12120054888383,,,,TRUE,1,A_23_P74843
GSE85426,55700,"A_32_P22401,A_33_P3380101|55700",0.583874390290691,,,,TRUE,1,"A_32_P22401,A_33_P3380101"
GSE85426,55701,A_23_P99661|55701,1.46195591752236,,,,TRUE,1,A_23_P99661
GSE85426,55702,A_33_P3369696|55702,0.281315217167739,,,,TRUE,1,A_33_P3369696
GSE85426,55704,A_24_P20120|55704,1.45207228418136,,,,TRUE,1,A_24_P20120
GSE85426,55706,A_23_P73982|55706,0.363862546978563,,,,TRUE,1,A_23_P73982
GSE85426,55707,A_23_P97296|55707,0.660635648020354,,,,TRUE,1,A_23_P97296
GSE85426,55709,"A_23_P202696,A_33_P3345255|55709",1.08472487574746,,,,TRUE,1,"A_23_P202696,A_33_P3345255"
GSE85426,55711,A_23_P150903|55711,1.1668683384324,,,,TRUE,1,A_23_P150903
GSE85426,55716,A_23_P150931|55716,0.222919520292661,,,,TRUE,1,A_23_P150931
GSE85426,55717,A_23_P63929|55717,1.04496513023207,,,,TRUE,1,A_23_P63929
GSE85426,55718,"A_23_P152181,A_33_P3286041|55718",0.508357753418442,,,,TRUE,1,"A_23_P152181,A_33_P3286041"
GSE85426,55723,A_23_P119254|55723,0.230479291461868,,,,TRUE,1,A_23_P119254
GSE85426,55726,"A_23_P36464,A_33_P3232280|55726",0.390121437941755,,,,TRUE,1,"A_23_P36464,A_33_P3232280"
GSE85426,55727,A_24_P721898|55727,0.501513365322943,,,,TRUE,1,A_24_P721898
GSE85426,55728,A_23_P309779|55728,0.464497584424283,,,,TRUE,1,A_23_P309779
GSE85426,55729,"A_23_P112950,A_24_P923757|55729",0.572820975049965,,,,TRUE,1,"A_23_P112950,A_24_P923757"
GSE85426,5573,A_24_P245322|5573,1.07832541282451,,,,TRUE,1,A_24_P245322
GSE85426,55731,"A_23_P141484,A_33_P3384710|55731",1.21799243478977,,,,TRUE,1,"A_23_P141484,A_33_P3384710"
GSE85426,55734,A_33_P3386181|55734,0.82592846333877,,,,TRUE,1,A_33_P3386181
GSE85426,55735,A_23_P103942|55735,0.262049963173654,,,,TRUE,1,A_23_P103942
GSE85426,55737,"A_24_P270769,A_32_P3556|55737",0.485362457909868,,,,TRUE,1,"A_24_P270769,A_32_P3556"
GSE85426,55738,A_23_P210379|55738,0.277198269916354,,,,TRUE,1,A_23_P210379
GSE85426,55739,A_23_P88046|55739,0.438670810782316,,,,TRUE,1,A_23_P88046
GSE85426,55741,A_24_P627306|55741,0.443029635202543,,,,TRUE,1,A_24_P627306
GSE85426,55743,A_23_P344037|55743,0.35806390146276,,,,TRUE,1,A_23_P344037
GSE85426,55744,A_23_P215675|55744,0.440949177591673,,,,TRUE,1,A_23_P215675
GSE85426,55745,A_23_P37265|55745,0.432239263829939,,,,TRUE,1,A_23_P37265
GSE85426,55746,A_23_P12503|55746,0.538656692173236,,,,TRUE,1,A_23_P12503
GSE85426,55748,A_23_P89812|55748,0.483505499037528,,,,TRUE,1,A_23_P89812
GSE85426,55749,A_23_P115842|55749,0.500567192849745,,,,TRUE,1,A_23_P115842
GSE85426,5575,A_33_P3360675|5575,1.32292855473445,,,,TRUE,1,A_33_P3360675
GSE85426,55752,A_33_P3310475|55752,0.618974438951935,,,,TRUE,1,A_33_P3310475
GSE85426,55754,"A_33_P3244669,A_33_P3380982|55754",0.55699524604242,,,,TRUE,1,"A_33_P3244669,A_33_P3380982"
GSE85426,55755,"A_23_P83110,A_33_P3389060|55755",0.590859574356697,,,,TRUE,1,"A_23_P83110,A_33_P3389060"
GSE85426,55756,A_23_P8848|55756,0.221908158227693,,,,TRUE,1,A_23_P8848
GSE85426,55757,A_23_P204980|55757,0.725823155100181,,,,TRUE,1,A_23_P204980
GSE85426,55758,"A_32_P167122,A_24_P276816|55758",0.668318873114409,,,,TRUE,1,"A_32_P167122,A_24_P276816"
GSE85426,55759,A_23_P28625|55759,0.462506034338784,,,,TRUE,1,A_23_P28625
GSE85426,55761,"A_23_P414895,A_23_P414899|55761",0.70693366452426,,,,TRUE,1,"A_23_P414895,A_23_P414899"
GSE85426,55762,A_33_P3273258|55762,0.66042882366846,,,,TRUE,1,A_33_P3273258
GSE85426,55763,A_23_P113972|55763,0.74785549023058,,,,TRUE,1,A_23_P113972
GSE85426,55764,A_23_P212447|55764,0.515316648714802,,,,TRUE,1,A_23_P212447
GSE85426,55766,A_23_P204277|55766,0.382006675856277,,,,TRUE,1,A_23_P204277
GSE85426,55768,A_23_P218841|55768,0.528399110309656,,,,TRUE,1,A_23_P218841
GSE85426,55769,"A_19_P00319448,A_33_P3256868,A_19_P00322762,A_19_P00319456|55769",1.09797815074314,,,,TRUE,1,"A_19_P00319448,A_33_P3256868,A_19_P00322762,A_19_P00319456"
GSE85426,5577,"A_23_P42975,A_33_P3304983|5577",0.893590088678586,,,,TRUE,1,"A_23_P42975,A_33_P3304983"
GSE85426,55773,A_23_P212728|55773,1.61983673322161,,,,TRUE,1,A_23_P212728
GSE85426,55775,A_33_P3766959|55775,0.448605132249029,,,,TRUE,1,A_33_P3766959
GSE85426,55776,A_23_P19322|55776,0.727531299219156,,,,TRUE,1,A_23_P19322
GSE85426,55777,"A_19_P00808408,A_19_P00808086|55777",1.333170986007,,,,TRUE,1,"A_19_P00808408,A_19_P00808086"
GSE85426,55778,A_24_P361158|55778,1.54962565177174,,,,TRUE,1,A_24_P361158
GSE85426,5578,A_24_P916496|5578,0.402745727525134,,,,TRUE,1,A_24_P916496
GSE85426,55780,A_32_P129527|55780,0.707586388196541,,,,TRUE,1,A_32_P129527
GSE85426,55781,A_23_P133284|55781,0.992758718481333,,,,TRUE,1,A_23_P133284
GSE85426,55783,A_24_P185036|55783,0.692913610986399,,,,TRUE,1,A_24_P185036
GSE85426,55784,"A_24_P244944,A_23_P65789|55784",1.23046935433469,,,,TRUE,1,"A_24_P244944,A_23_P65789"
GSE85426,55787,A_23_P146997|55787,1.01972174301193,,,,TRUE,1,A_23_P146997
GSE85426,55788,A_33_P3359115|55788,1.08760038371616,,,,TRUE,1,A_33_P3359115
GSE85426,5579,"A_33_P3294533,A_23_P420281|5579",1.30609571798782,,,,TRUE,1,"A_33_P3294533,A_23_P420281"
GSE85426,55790,"A_23_P134835,A_33_P3366540|55790",0.371614717857058,,,,TRUE,1,"A_23_P134835,A_33_P3366540"
GSE85426,55793,A_23_P160546|55793,0.586051137928428,,,,TRUE,1,A_23_P160546
GSE85426,55794,A_23_P106633|55794,0.487902061027235,,,,TRUE,1,A_23_P106633
GSE85426,55795,A_33_P3348494|55795,0.41142198785409,,,,TRUE,1,A_33_P3348494
GSE85426,55796,A_33_P3414202|55796,0.883204235884482,,,,TRUE,1,A_33_P3414202
GSE85426,55798,A_23_P59836|55798,1.93499652700636,,,,TRUE,1,A_23_P59836
GSE85426,558,A_23_P208389|558,0.741132992755212,,,,TRUE,1,A_23_P208389
GSE85426,5580,A_23_P144054|5580,0.822910077467597,,,,TRUE,1,A_23_P144054
GSE85426,55802,"A_23_P166826,A_24_P576174|55802",0.546486226503031,,,,TRUE,1,"A_23_P166826,A_24_P576174"
GSE85426,55803,A_23_P49816|55803,0.678204856455579,,,,TRUE,1,A_23_P49816
GSE85426,55806,A_33_P3364060|55806,0.723050979587936,,,,TRUE,1,A_33_P3364060
GSE85426,55809,A_23_P59022|55809,0.3967987130294,,,,TRUE,1,A_23_P59022
GSE85426,55813,A_23_P164237|55813,0.896198652759728,,,,TRUE,1,A_23_P164237
GSE85426,55818,A_23_P395075|55818,1.48895196045787,,,,TRUE,1,A_23_P395075
GSE85426,55819,"A_33_P3255544,A_23_P41734|55819",0.890581628903282,,,,TRUE,1,"A_33_P3255544,A_23_P41734"
GSE85426,55823,A_24_P329939|55823,0.376543898506949,,,,TRUE,1,A_24_P329939
GSE85426,55824,"A_33_P3216890,A_32_P61684|55824",0.598556795381788,,,,TRUE,1,"A_33_P3216890,A_32_P61684"
GSE85426,55827,"A_33_P3294449,A_23_P160481|55827",0.550550274934565,,,,TRUE,1,"A_33_P3294449,A_23_P160481"
GSE85426,55829,A_33_P3251289|55829,0.252992957436899,,,,TRUE,1,A_33_P3251289
GSE85426,5583,A_23_P205567|5583,1.17138367403614,,,,TRUE,1,A_23_P205567
GSE85426,55830,"A_33_P3275290,A_23_P132669|55830",0.405179881060739,,,,TRUE,1,"A_33_P3275290,A_23_P132669"
GSE85426,55831,A_23_P69226|55831,0.319178633828097,,,,TRUE,1,A_23_P69226
GSE85426,55832,A_24_P47681|55832,2.09424329967984,,,,TRUE,1,A_24_P47681
GSE85426,55833,"A_23_P60472,A_33_P3346302|55833",0.444529795961342,,,,TRUE,1,"A_23_P60472,A_33_P3346302"
GSE85426,55835,A_32_P219116|55835,0.421746578695608,,,,TRUE,1,A_32_P219116
GSE85426,55837,A_23_P128783|55837,0.631178441218561,,,,TRUE,1,A_23_P128783
GSE85426,55839,A_23_P88740|55839,0.761169436930417,,,,TRUE,1,A_23_P88740
GSE85426,5584,A_33_P3294578|5584,1.11189360352641,,,,TRUE,1,A_33_P3294578
GSE85426,55840,A_23_P252201|55840,0.400335994057577,,,,TRUE,1,A_23_P252201
GSE85426,55841,A_23_P34176|55841,1.19483087415213,,,,TRUE,1,A_23_P34176
GSE85426,55843,A_23_P84154|55843,0.993843525159688,,,,TRUE,1,A_23_P84154
GSE85426,55844,A_23_P135778|55844,0.436609864631998,,,,TRUE,1,A_23_P135778
GSE85426,55845,"A_24_P157342,A_19_P00802936,A_23_P420361|55845",0.371785563352112,,,,TRUE,1,"A_24_P157342,A_19_P00802936,A_23_P420361"
GSE85426,55846,A_23_P204417|55846,0.295432809197449,,,,TRUE,1,A_23_P204417
GSE85426,55847,A_23_P35467|55847,0.351921961320898,,,,TRUE,1,A_23_P35467
GSE85426,55848,A_23_P255869|55848,0.458754177009812,,,,TRUE,1,A_23_P255869
GSE85426,5585,A_23_P67271|5585,0.724026898526578,,,,TRUE,1,A_23_P67271
GSE85426,55850,"A_23_P79122,A_33_P3392823|55850",0.205888549197913,,,,TRUE,1,"A_23_P79122,A_33_P3392823"
GSE85426,55851,A_24_P48587|55851,0.238394545492128,,,,TRUE,1,A_24_P48587
GSE85426,55852,A_23_P4036|55852,0.630915422281755,,,,TRUE,1,A_23_P4036
GSE85426,55854,A_23_P56380|55854,1.394671921715,,,,TRUE,1,A_23_P56380
GSE85426,55856,A_23_P31116|55856,0.483366071328521,,,,TRUE,1,A_23_P31116
GSE85426,55857,A_23_P154740|55857,0.422114363748048,,,,TRUE,1,A_23_P154740
GSE85426,55858,A_24_P43391|55858,0.296191531473722,,,,TRUE,1,A_24_P43391
GSE85426,5586,A_33_P3242833|5586,0.876947523851294,,,,TRUE,1,A_33_P3242833
GSE85426,55861,A_23_P28772|55861,0.245777864820834,,,,TRUE,1,A_23_P28772
GSE85426,55862,"A_23_P82206,A_23_P215051|55862",0.479350752972229,,,,TRUE,1,"A_23_P82206,A_23_P215051"
GSE85426,55863,A_23_P2129|55863,1.03819750660836,,,,TRUE,1,A_23_P2129
GSE85426,55867,A_33_P3242693|55867,0.727522667916584,,,,TRUE,1,A_33_P3242693
GSE85426,55869,"A_24_P254965,A_33_P3296789|55869",0.208686660064944,,,,TRUE,1,"A_24_P254965,A_33_P3296789"
GSE85426,55870,A_33_P3402725|55870,0.924348865262194,,,,TRUE,1,A_33_P3402725
GSE85426,55876,A_33_P3221999|55876,0.520202208190775,,,,TRUE,1,A_33_P3221999
GSE85426,5588,A_23_P1374|5588,0.673013119680291,,,,TRUE,1,A_23_P1374
GSE85426,55884,A_23_P259272|55884,0.517778225308184,,,,TRUE,1,A_23_P259272
GSE85426,5589,A_24_P396197|5589,0.792866041768104,,,,TRUE,1,A_24_P396197
GSE85426,55890,A_23_P38167|55890,0.87222506863367,,,,TRUE,1,A_23_P38167
GSE85426,55892,A_24_P268786|55892,0.39136041186013,,,,TRUE,1,A_24_P268786
GSE85426,55893,A_23_P146077|55893,0.438220429969905,,,,TRUE,1,A_23_P146077
GSE85426,55898,A_24_P398950|55898,0.348524000874651,,,,TRUE,1,A_24_P398950
