model_id,model_family,feature_strategy,covariate_mode,leakage_class,n_model_features,feature_ids,train_auc,development_auc,final_auc,mean_ad_score_GSE63060,mean_ad_score_GSE63061,mean_ad_score_GSE85426,mean_control_score_GSE63060,mean_control_score_GSE63061,mean_control_score_GSE85426,reaches_final_auc_070,development_minus_final_auc
glmnet_s3_rank_k100_a1_lambda.min_clin,glmnet_alpha_1,s3_rank_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.916379310344828,0.776871040481048,0.588271604938272,0.777154167252662,0.687674263933168,0.585349808958216,0.310698472391739,0.408763351298662,0.500774405710698,FALSE,0.188599435542776
glmnet_s3_rank_k100_a1_lambda.min_gene,glmnet_alpha_1,s3_rank_top100_lambda.min,gene_only,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.916379310344828,0.776871040481048,0.588271604938272,0.777154167252662,0.687674263933168,0.585349808958216,0.310698472391739,0.408763351298662,0.500774405710698,FALSE,0.188599435542776
sig_s3_rank_k8,signed_mean_signature,s3_rank_top8,gene_only,primary_eligible,8,51258;4694;6166;1069;4725;6230;7979;529,0.872480106100796,0.776817352088479,0.578765432098765,0.473725280713318,0.4251144312014,0.0898735871952755,-0.660482362532991,-0.440976909977571,-0.0898735871952755,FALSE,0.198051919989713
glmnet_dev_p_k30_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top30_lambda.min,gene_plus_age_gender,primary_eligible,30,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646,0.90948275862069,0.776817352088479,0.578518518518519,0.769230990300885,0.696339151290249,0.619121507551249,0.321745243707768,0.416450990940282,0.556249409188925,FALSE,0.19829883356996
glmnet_dev_nominal_concordant_auc_k5_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_nominal_concordant_auc_top5_lambda.1se,gene_only,primary_eligible,5,4694;4725;6166;6230;1069,0.868501326259947,0.776709975303339,0.578518518518519,0.607732779039313,0.604774387861975,0.586749341321159,0.546911009132095,0.55904789067241,0.578340730604599,FALSE,0.198191456784821
glmnet_dev_auc_k100_a05_lambda.min_gene,glmnet_alpha_0.5,dev_auc_top100_lambda.min,gene_only,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.920755968169761,0.776709975303339,0.591728395061728,0.770286358271043,0.687672436415819,0.607647210820871,0.320273825292139,0.417654966602609,0.525167626151666,FALSE,0.184981580241611
glmnet_dev_p_k30_a0_lambda.1se_clin,glmnet_alpha_0,dev_p_top30_lambda.1se,gene_plus_age_gender,primary_eligible,30,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646,0.876923076923077,0.77665628691077,0.580740740740741,0.72465106228763,0.686885975275779,0.598011791214965,0.383899942671216,0.452739686234994,0.545771876452409,FALSE,0.195915546170029
glmnet_dev_p_k30_a0_lambda.1se_gene,glmnet_alpha_0,dev_p_top30_lambda.1se,gene_only,primary_eligible,30,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646,0.874005305039788,0.776548910125631,0.580987654320988,0.722464697625234,0.686488593997543,0.599114622476152,0.386948249957647,0.454702372616784,0.547499687867758,FALSE,0.195561255804643
glmnet_dev_fdr_concordant_auc_k100_a05_lambda.min_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top100_lambda.min,gene_only,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.924801061007958,0.776548910125631,0.595679012345679,0.774889292430961,0.6883131695792,0.609997839271545,0.313856238152014,0.414687238316335,0.524310250148675,FALSE,0.180869897779952
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top50_lambda.min,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.929575596816976,0.776495221733061,0.598765432098765,0.78753813061886,0.692639722374372,0.622322118919256,0.296220874093225,0.402035230771876,0.536887002677499,FALSE,0.177729789634296
glmnet_dev_nominal_concordant_auc_k50_a0_lambda.min_gene,glmnet_alpha_0,dev_nominal_concordant_auc_top50_lambda.min,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.935809018567639,0.776495221733061,0.579259259259259,0.796984884866225,0.697045720601007,0.632496949558632,0.283049915123994,0.396902796527753,0.571568365672975,FALSE,0.197235962473802
sig_dev_p_k11,signed_mean_signature,dev_p_top11,gene_only,primary_eligible,11,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218,0.853183023872679,0.776441533340492,0.58641975308642,0.448905882036933,0.421180322927694,0.0935308083936783,-0.625878393224569,-0.436896006619026,-0.0935308083936783,FALSE,0.190021780254072
glmnet_s3_rank_k451_a05_lambda.min_gene,glmnet_alpha_0.5,s3_rank_top451_lambda.min,gene_only,primary_eligible,451,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312;10307;51318;915;4116;54148;4709;1933;10671;515;146225;51121;129531;388962;84707;6128;746;10988;219927;10569;6637;79716;9168;55781;9605;6135;51668;3646;84265;5689;6144;84661;51399;6139;55262;9482;6253;219402;1349;326624;7318;38;84233;7266;84365;79921;6129;58515;23053;1163;9535;127018;4190;5204;128308;84817;10436;23478;56945;6152;25847;6727;10482;2079;9349;1337;80305;5108;64776;55854;10987;834;388789;51639;5356;51138;4637;6643;55505;338692;3015;1120;8227;10632;2963;1316;6218;4708;51510;114932;10199;393;6160;23429;27089;8883;6494;3820;6232;64979;51637;10299;51065;10476;51389;37;301;5791;23550;60492;11235;132299;5917;3148;2000;2242;51020;10240;80145;55848;3684;4927;26019;79415;4712;9013;387066;51188;64115;6224;1347;170622;9550;54165;51742;537;84186;1350;1653;10875;6125;100008589;100287932;27257;6165;3312;101;2483;9126;6279;8887;10153;5706;2629;23218;23412;80017;6625;6136;114785;4068;6418;11222;53917;51699;1609;126014;55847;26156;64431;55900;4697;59286;3329;54849;9326;10923;55012;58986;54499;334;85441;5464;29080;10808;121260;6170;56655;9978;56942;11025;51315;6916;9556;25994;80315;93081;100287171;80162;6124;65056;3101;64926;3687;53938;7555;11224;805;6191;55863;50807;5293;6156;509;27436;10576;51522;5110;10294;92799;5687;55573;10347;10600;9170;57665;64422;27439;10023;1345;8408;6171;54518;23405;51643;285172;6235;4689;34;6650;2309;8649;1051;83939;55629;54529;9489;8673;5330;23524;6778;3094;9647;1441;2896;7411;353514;115207;8751;162073;6001;837;51307;23031;54951;6189;89849;7913;1178;5495;50856;2205;9586;7439;3385;51192;51185;401466;6404;6283;1207;3092;567;5775;3150;57035;3181;3001;51060;1890;5473;7178;6208;1871;253018;51816;5210;8766;91662;87;2357;6653;9782;168544;2745;51759;29121;8743;9774;7905;6286;55924;2665;6122;1974;54861;10559;51187;9403;8837;6194;10550;9997;5997;8644;23484;6556;91663;6155;1843;9086;7852;2358;57583;64386;23643;6222;1043;4051;4736;3805;226;290;51747;7130;1880;11237;8291;83716;51348;4318;6726,0.943435013262599,0.776441533340492,0.557037037037037,0.786483357654374,0.688562908740915,0.602211257379216,0.297691461794125,0.428188831091926,0.568820246511499,FALSE,0.219404496303455
glmnet_dev_fdr_concordant_auc_k10_a0_lambda.min_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top10_lambda.min,gene_plus_age_gender,primary_eligible,10,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063,0.875066312997348,0.776387844947922,0.582469135802469,0.724437339598083,0.687620543917384,0.601117413853753,0.384197941935587,0.452043504512127,0.543372776335005,FALSE,0.193918709145453
glmnet_dev_fdr_concordant_auc_k100_a05_lambda.min_clin,glmnet_alpha_0.5,dev_fdr_concordant_auc_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.94051724137931,0.776334156555353,0.619382716049383,0.804988818137199,0.697169619351258,0.634442165400683,0.271890578762578,0.400965839126051,0.52823383274722,FALSE,0.15695144050597
glmnet_dev_fdr_concordant_auc_k15_a0_lambda.min_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top15_lambda.min,gene_plus_age_gender,primary_eligible,15,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521,0.895026525198939,0.776280468162783,0.562469135802469,0.758758645362723,0.695337125544093,0.604112625994739,0.336346114110311,0.419824001225417,0.545159585048484,FALSE,0.213811332360314
glmnet_dev_p_k15_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top15_lambda.min,gene_plus_age_gender,primary_eligible,15,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233,0.889257294429708,0.776280468162783,0.557901234567901,0.753628402757844,0.694480394627968,0.599302541265252,0.343498859998736,0.42158106359638,0.544399211799027,FALSE,0.218379233594882
glmnet_dev_p_k100_a05_lambda.min_clin,glmnet_alpha_0.5,dev_p_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.934814323607427,0.776119402985075,0.597407407407407,0.78761946349009,0.691767284685624,0.632011817191062,0.296107476669187,0.402951389532574,0.559350633174824,FALSE,0.178711995577667
glmnet_s3_rank_k100_a0_lambda.1se_clin,glmnet_alpha_0,s3_rank_top100_lambda.1se,gene_plus_age_gender,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.886870026525199,0.776065714592505,0.570123456790124,0.731753933307806,0.682961248807268,0.599044009076343,0.373996939083424,0.456709904577936,0.550824242186244,FALSE,0.205942257802382
glmnet_dev_p_k20_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top20_lambda.min,gene_only,primary_eligible,20,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727,0.911604774535809,0.776012026199936,0.581604938271605,0.772730705414525,0.698930381789188,0.632972012060053,0.31686583602107,0.415184715960209,0.560278266480202,FALSE,0.194407087928331
glmnet_dev_p_k15_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top15_lambda.min,gene_only,primary_eligible,15,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233,0.875132625994695,0.775904649414797,0.575308641975309,0.729171863290364,0.690210959249295,0.601841595611937,0.377596919694673,0.446764317755815,0.543985864257002,FALSE,0.200596007439488
glmnet_dev_auc_k5_a1_lambda.1se_clin,glmnet_alpha_1,dev_auc_top5_lambda.1se,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.870954907161804,0.775797272629658,0.561234567901235,0.666765374097482,0.653070569476613,0.593006070733629,0.464605968245438,0.506448955500661,0.571443549537141,FALSE,0.214562704728423
glmnet_dev_p_k100_a0_lambda.1se_gene,glmnet_alpha_0,dev_p_top100_lambda.1se,gene_only,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.886671087533157,0.775743584237088,0.591111111111111,0.721502859058128,0.68156131724588,0.601330333910466,0.388289298333566,0.461688586908692,0.54861109636166,FALSE,0.184632473125977
glmnet_dev_nominal_concordant_auc_k100_a05_lambda.min_clin,glmnet_alpha_0.5,dev_nominal_concordant_auc_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.927387267904509,0.775689895844518,0.597037037037037,0.779509300332388,0.689243802847553,0.613881422038299,0.307414874879938,0.412020333070393,0.5251154727195,FALSE,0.178652858807481
sigclin_dev_p_k3,signature_plus_clinical_glm,dev_p_top3,gene_plus_age_gender,primary_eligible,3,6166;4694;1069,0.878116710875332,0.775636207451949,0.564444444444444,0.760757522002924,0.697336188206273,0.587944805114411,0.333559224134245,0.409955034769906,0.531123186577386,FALSE,0.211191763007504
glmnet_dev_p_k20_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top20_lambda.min,gene_plus_age_gender,primary_eligible,20,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727,0.912665782493369,0.775582519059379,0.581111111111111,0.773413032171907,0.69735923336301,0.627406221016253,0.315914515132241,0.413967832014021,0.55458863098367,FALSE,0.194471407948268
glmnet_dev_p_k50_a05_lambda.min_gene,glmnet_alpha_0.5,dev_p_top50_lambda.min,gene_only,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.930437665782493,0.775582519059379,0.601975308641975,0.789618286367155,0.694329615083941,0.621044478045699,0.293320655008013,0.403292111788548,0.540702699929441,FALSE,0.173607210417404
sig_dev_p_k8,signed_mean_signature,dev_p_top8,gene_only,primary_eligible,8,6166;4694;1069;6230;4725;51506;51258;10063,0.866379310344828,0.77547514227424,0.582716049382716,0.472681564571044,0.432512574033311,0.0925832382327141,-0.65902718137309,-0.448651102915151,-0.0925832382327141,FALSE,0.192759092891524
glmnet_dev_fdr_concordant_auc_k10_a05_lambda.min_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top10_lambda.min,gene_only,primary_eligible,10,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063,0.888395225464191,0.775421453881671,0.565432098765432,0.759413488645754,0.693045686851657,0.606389256315842,0.335433116188374,0.415585827715583,0.544098526433641,FALSE,0.209989355116239
glmnet_dev_auc_k10_a0_lambda.1se_clin,glmnet_alpha_0,dev_auc_top10_lambda.1se,gene_plus_age_gender,primary_eligible,10,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063,0.873872679045093,0.775314077096532,0.584691358024691,0.720551327633211,0.685955737859879,0.601295001050896,0.389615940174469,0.455982994355993,0.54478223507263,FALSE,0.19062271907184
glmnet_dev_p_k100_a05_lambda.min_gene,glmnet_alpha_0.5,dev_p_top100_lambda.min,gene_only,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.941710875331565,0.775099323526254,0.597530864197531,0.800815966969432,0.69512201173057,0.643715017518415,0.277708478729058,0.397897434687013,0.567025214380142,FALSE,0.177568459328723
sigclin_dev_auc_k5,signature_plus_clinical_glm,dev_auc_top5,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.874933687002653,0.775045635133684,0.577407407407407,0.752224656094636,0.698711328771525,0.574088748863572,0.345456008330019,0.421924507884408,0.507658443179441,FALSE,0.197638227726277
sigclin_dev_fdr_concordant_auc_k5,signature_plus_clinical_glm,dev_fdr_concordant_auc_top5,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.874933687002653,0.775045635133684,0.577407407407407,0.752224656094636,0.698711328771525,0.574088748863572,0.345456008330019,0.421924507884408,0.507658443179441,FALSE,0.197638227726277
sigclin_dev_nominal_concordant_auc_k5,signature_plus_clinical_glm,dev_nominal_concordant_auc_top5,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.874933687002653,0.775045635133684,0.577407407407407,0.752224656094636,0.698711328771525,0.574088748863572,0.345456008330019,0.421924507884408,0.507658443179441,FALSE,0.197638227726277
sigclin_dev_p_k5,signature_plus_clinical_glm,dev_p_top5,gene_plus_age_gender,primary_eligible,5,6166;4694;1069;6230;4725,0.874933687002653,0.775045635133684,0.577407407407407,0.752224656094636,0.698711328771525,0.574088748863572,0.345456008330019,0.421924507884408,0.507658443179441,FALSE,0.197638227726277
glmnet_dev_auc_k20_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_auc_top20_lambda.1se,gene_plus_age_gender,primary_eligible,20,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312,0.891976127320955,0.774991946741115,0.573456790123457,0.745158012841464,0.690526713132293,0.613146349232556,0.355308539648676,0.43343258332669,0.548087242983847,FALSE,0.201535156617658
glmnet_dev_fdr_concordant_auc_k30_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top30_lambda.1se,gene_only,primary_eligible,30,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537,0.889787798408488,0.774991946741115,0.573456790123457,0.741496716664861,0.689852572750631,0.611173027239512,0.36041323144419,0.436098097808428,0.547842063546832,FALSE,0.201535156617658
glmnet_dev_nominal_concordant_auc_k30_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_nominal_concordant_auc_top30_lambda.1se,gene_plus_age_gender,primary_eligible,30,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537,0.880835543766578,0.774991946741115,0.578518518518519,0.683048503587907,0.662214550540183,0.601350765256758,0.441903528645625,0.492584411039883,0.562218960938942,FALSE,0.196473428222596
glmnet_dev_nominal_concordant_auc_k30_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_nominal_concordant_auc_top30_lambda.1se,gene_only,primary_eligible,30,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537,0.889787798408488,0.774991946741115,0.573456790123457,0.741496716664861,0.689852572750631,0.611173027239512,0.36041323144419,0.436098097808428,0.547842063546832,FALSE,0.201535156617658
glmnet_dev_auc_k15_a05_lambda.min_clin,glmnet_alpha_0.5,dev_auc_top15_lambda.min,gene_plus_age_gender,primary_eligible,15,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521,0.881962864721485,0.774938258348545,0.574074074074074,0.719518699078865,0.682575839971631,0.606731238535027,0.391055655314891,0.457923028797678,0.553559945709102,FALSE,0.200864184274471
glmnet_dev_auc_k30_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_auc_top30_lambda.1se,gene_only,primary_eligible,30,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537,0.896419098143236,0.774938258348545,0.575061728395062,0.749020477653863,0.691124544484229,0.615489018982163,0.34992337176559,0.43086530029817,0.548934669238489,FALSE,0.199876529953483
glmnet_s3_rank_k10_a05_lambda.min_gene,glmnet_alpha_0.5,s3_rank_top10_lambda.min,gene_only,primary_eligible,10,51258;4694;6166;1069;4725;6230;7979;529;6119;10063,0.881100795755968,0.774884569955976,0.577654320987654,0.688798180280424,0.665915283829619,0.602174525599013,0.433887152266558,0.48729211059682,0.560940943684439,FALSE,0.197230248968321
glmnet_dev_fdr_concordant_auc_k30_a0_lambda.1se_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top30_lambda.1se,gene_plus_age_gender,primary_eligible,30,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537,0.87393899204244,0.774884569955976,0.584444444444444,0.718960987881025,0.683710718535947,0.598214133856339,0.391833240830638,0.458219246869569,0.548534958839171,FALSE,0.190440125511531
sig_s3_rank_k9,signed_mean_signature,s3_rank_top9,gene_only,primary_eligible,9,51258;4694;6166;1069;4725;6230;7979;529;6119,0.870755968169761,0.774830881563406,0.582962962962963,0.471812190237814,0.421036512344382,0.0916174199069594,-0.657815072927721,-0.436746829969171,-0.0916174199069594,FALSE,0.191867918600443
glmnet_dev_fdr_concordant_auc_k10_a05_lambda.min_clin,glmnet_alpha_0.5,dev_fdr_concordant_auc_top10_lambda.min,gene_plus_age_gender,primary_eligible,10,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063,0.882029177718833,0.774830881563406,0.573827160493827,0.715975949105753,0.68094072837444,0.606298690543093,0.395995070762323,0.461450379883417,0.554696229480137,FALSE,0.201003721069579
glmnet_dev_p_k30_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_p_top30_lambda.1se,gene_plus_age_gender,primary_eligible,30,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646,0.881100795755968,0.774830881563406,0.577530864197531,0.688795681059728,0.665918304699896,0.602171294025821,0.433890600096896,0.487291162030353,0.560940034316489,FALSE,0.197300017365875
sig_dev_auc_k12,signed_mean_signature,dev_auc_top12,gene_only,primary_eligible,12,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979,0.855305039787798,0.774777193170837,0.594938271604938,0.45426179725206,0.419533467052019,0.0962469179496404,-0.633345775014892,-0.435187700897244,-0.0962469179496404,FALSE,0.179838921565898
sig_dev_fdr_concordant_auc_k12,signed_mean_signature,dev_fdr_concordant_auc_top12,gene_only,primary_eligible,12,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979,0.855305039787798,0.774777193170837,0.594938271604938,0.45426179725206,0.419533467052019,0.0962469179496404,-0.633345775014892,-0.435187700897244,-0.0962469179496404,FALSE,0.179838921565898
