probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,gene_symbol_raw,gene_id,gene_title,is_annotated_gene,abs_logFC,direction,main_candidate,nominal_candidate
ILMN_2062112,-0.233406392093245,7.8954911427751,-6.48594991974509,4.76843246317167e-10,6.92181321415396e-08,12.3862272110521,ZC3H15,ZC3H15,55854,zinc finger CCCH-type containing 15,TRUE,0.233406392093245,AD_down,TRUE,TRUE
ILMN_1736002,-0.354521804698083,9.57497894685944,-6.47704106730667,5.01526434503279e-10,7.25264000869233e-08,12.3372398106673,COPS5,COPS5,10987,COP9 signalosome subunit 5,TRUE,0.354521804698083,AD_down,TRUE,TRUE
ILMN_1715926,-0.247764456675271,14.0977478165462,-6.47029227545762,5.21055884092389e-10,7.5067306730032e-08,12.3001616738167,"","","","",FALSE,0.247764456675271,AD_down,TRUE,TRUE
ILMN_1672446,-0.46172287811057,12.4215213267068,-6.46956107438359,5.23216118190757e-10,7.50962100423453e-08,12.2961460658347,RPL11,RPL11,6135,ribosomal protein L11,TRUE,0.46172287811057,AD_down,TRUE,TRUE
ILMN_1680774,0.282395783172814,9.961262288751,6.46718261325578,5.30303953290158e-10,7.58295078283039e-08,12.2830862592725,"","","","",FALSE,0.282395783172814,AD_up,TRUE,TRUE
ILMN_2326509,-0.374293635541806,10.240490940253,-6.45693395884658,5.61938558569747e-10,7.97578127463328e-08,12.2268511531411,CASP1,CASP1,834,caspase 1,TRUE,0.374293635541806,AD_down,TRUE,TRUE
ILMN_1803953,-0.207715563383068,8.55499184635341,-6.45610696461676,5.64570556588646e-10,7.98356932457199e-08,12.2223161285918,LINC00493,LINC00493,388789,long intergenic non-protein coding RNA 493,TRUE,0.207715563383068,AD_down,TRUE,TRUE
ILMN_1703720,-0.491120876009448,9.22030866416466,-6.45354108776436,5.72813994791672e-10,8.07035952514944e-08,12.2082481350214,SF3B6,SF3B6,51639,splicing factor 3b subunit 6,TRUE,0.491120876009448,AD_down,TRUE,TRUE
ILMN_1661174,-0.683648514773811,8.94045338221687,-6.44491258622116,6.01411076090747e-10,8.44222536921231e-08,12.160969510193,"","","","",FALSE,0.683648514773811,AD_down,TRUE,TRUE
ILMN_1749634,-0.228116716937464,8.71553408041767,-6.42807060780878,6.61324692862152e-10,9.14920031764021e-08,12.0688155929787,PLRG1,PLRG1,5356,pleiotropic regulator 1,TRUE,0.228116716937464,AD_down,TRUE,TRUE
ILMN_1726755,-0.224669592286265,8.27550987422892,-6.42646086389564,6.67348914392337e-10,9.19933276882847e-08,12.0600165522328,COPS4,COPS4,51138,COP9 signalosome subunit 4,TRUE,0.224669592286265,AD_down,TRUE,TRUE
ILMN_1809013,-0.424170635051685,13.1577886833333,-6.41716197423058,7.03217439913806e-10,9.62453526156317e-08,12.0092184317123,MYL6,MYL6,4637,myosin light chain 6,TRUE,0.424170635051685,AD_down,TRUE,TRUE
ILMN_1652955,-0.882002094578925,10.5990006121406,-6.39917331796471,7.78056021285206e-10,1.05359232677356e-07,11.9110982704339,"","","","",FALSE,0.882002094578925,AD_down,TRUE,TRUE
ILMN_1795835,0.286354145138061,9.76900643414859,6.38614151946838,8.37100543086092e-10,1.12955517648399e-07,11.840138168384,LINC00936,LINC00936,338758,long intergenic non-protein coding RNA 936,TRUE,0.286354145138061,AD_up,TRUE,TRUE
ILMN_1691575,-0.304170731776603,9.46529894583133,-6.37795343605934,8.76425241414517e-10,1.17846905619253e-07,11.7956056201241,SNX2,SNX2,6643,sorting nexin 2,TRUE,0.304170731776603,AD_down,TRUE,TRUE
ILMN_1815479,-0.315732662761055,11.61111243849,-6.37018864287425,9.1538867947667e-10,1.22655681730437e-07,11.7534129172847,NOP10,NOP10,55505,NOP10 ribonucleoprotein,TRUE,0.315732662761055,AD_down,TRUE,TRUE
ILMN_1672356,0.377742872464389,9.98281107312851,6.34179536665875,1.07287765972629e-09,1.42265805107373e-07,11.5994413122726,ANKRD13D,ANKRD13D,338692,ankyrin repeat domain 13D,TRUE,0.377742872464389,AD_up,TRUE,TRUE
ILMN_2326071,-0.407855756448818,13.2541162399197,-6.3386994887518,1.09157868301484e-09,1.4389923170817e-07,11.5826827190361,MYL6,MYL6,4637,myosin light chain 6,TRUE,0.407855756448818,AD_down,TRUE,TRUE
ILMN_1692545,-0.207122166582212,8.04553209916466,-6.33770393265829,1.09766012457352e-09,1.4389923170817e-07,11.5772948258739,"","","","",FALSE,0.207122166582212,AD_down,TRUE,TRUE
ILMN_1707858,-0.304658634541066,11.3982473349799,-6.30059242970806,1.34967324224014e-09,1.71844584254828e-07,11.376883290106,H2AFZ,H2AFZ,3015,H2A histone family member Z,TRUE,0.304658634541066,AD_down,TRUE,TRUE
ILMN_2331205,0.219329616943292,9.74965689059036,6.29196729997626,1.41592041997724e-09,1.7967186203433e-07,11.3304266957814,CHKB,CHKB,1120,choline kinase beta,TRUE,0.219329616943292,AD_up,TRUE,TRUE
ILMN_1663416,-0.971727596738218,11.4922050289558,-6.27404172276082,1.56396369647834e-09,1.95863453517787e-07,11.2340229267186,"","","","",FALSE,0.971727596738218,AD_down,TRUE,TRUE
ILMN_2117716,0.250936409912439,10.6222034163012,6.27048879867463,1.59505890280674e-09,1.99106994375766e-07,11.2149388730645,AKAP17A,AKAP17A,8227,A-kinase anchoring protein 17A,TRUE,0.250936409912439,AD_up,TRUE,TRUE
ILMN_2383097,-0.992291893728318,11.1377972217671,-6.25713386660226,1.71745623522359e-09,2.12310831762059e-07,11.1432745320181,RPL17,RPL17,6139,ribosomal protein L17,TRUE,0.992291893728318,AD_down,TRUE,TRUE
ILMN_1809347,-0.429543086064623,11.4559980372289,-6.24400986002245,1.84668992043029e-09,2.2682324080362e-07,11.0729570737122,"","","","",FALSE,0.429543086064623,AD_down,TRUE,TRUE
ILMN_1672191,-0.24618641099702,8.33125976661044,-6.23506023040997,1.94023572789318e-09,2.37551800524992e-07,11.025066955556,ATP5F1,ATP5F1,515,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1",TRUE,0.24618641099702,AD_down,TRUE,TRUE
ILMN_1812638,-0.432953489130176,10.9512106253815,-6.2258056627191,2.04185140172321e-09,2.49196908970818e-07,10.9755974813207,ATP5L,ATP5L,10632,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit G",TRUE,0.432953489130176,AD_down,TRUE,TRUE
ILMN_1745798,-0.224120914772737,8.47821628946185,-6.22138414345031,2.09222358107904e-09,2.52928050706975e-07,10.9519814658286,GTF2F2,GTF2F2,2963,general transcription factor IIF subunit 2,TRUE,0.224120914772737,AD_down,TRUE,TRUE
ILMN_1770515,-0.202162993513276,8.07976705676707,-6.22238738398013,2.0806884097932e-09,2.52928050706975e-07,10.9573388597335,UBE2V2,UBE2V2,7336,ubiquitin conjugating enzyme E2 V2,TRUE,0.202162993513276,AD_down,TRUE,TRUE
ILMN_2211950,-0.387183617970082,8.88095319918875,-6.20611605659639,2.27570708972925e-09,2.73384473644528e-07,10.8705259867338,"","","","",FALSE,0.387183617970082,AD_down,TRUE,TRUE
ILMN_1659405,-0.627295146668496,8.26241504410843,-6.19797505953739,2.37989394508701e-09,2.85007174261327e-07,10.8271531385695,"","","","",FALSE,0.627295146668496,AD_down,TRUE,TRUE
ILMN_1755808,-0.628365216552206,9.15663049421285,-6.19656526893885,2.39840489859463e-09,2.86329197893904e-07,10.8196463959447,"","","","",FALSE,0.628365216552206,AD_down,TRUE,TRUE
ILMN_2356284,-0.616593428987172,10.1796059914578,-6.18209514762622,2.59674656157219e-09,3.09045098548353e-07,10.7426689388301,PFDN5,PFDN5,5204,prefoldin subunit 5,TRUE,0.616593428987172,AD_down,TRUE,TRUE
ILMN_1735014,0.227090557020779,12.8105747245382,6.17175778242849,2.74819350627555e-09,3.25050220825591e-07,10.6877570789498,KLF6,KLF6,1316,Kruppel like factor 6,TRUE,0.227090557020779,AD_up,TRUE,TRUE
ILMN_2207533,-0.686095229769995,11.7880704926345,-6.168284240533,2.80099909763785e-09,3.30276576675931e-07,10.6693207534668,RPS17,RPS17,6218,ribosomal protein S17,TRUE,0.686095229769995,AD_down,TRUE,TRUE
ILMN_2117330,-0.459038527349186,10.068531768012,-6.16333662493308,2.87793396563105e-09,3.37272738320836e-07,10.6430736552129,NDUFB2,NDUFB2,4708,NADH:ubiquinone oxidoreductase subunit B2,TRUE,0.459038527349186,AD_down,TRUE,TRUE
ILMN_1732534,-0.3112721001853,8.07458239780321,-6.16373984472468,2.87158722897485e-09,3.37272738320836e-07,10.6452121602429,CHMP5,CHMP5,51510,charged multivesicular body protein 5,TRUE,0.3112721001853,AD_down,TRUE,TRUE
ILMN_1689774,-0.335412833079201,9.61626834140562,-6.14461873049415,3.18817693201122e-09,3.68003965025705e-07,10.5439145520625,MRFAP1L1,MRFAP1L1,114932,Morf4 family associated protein 1 like 1,TRUE,0.335412833079201,AD_down,TRUE,TRUE
ILMN_2094166,-0.335163893079356,7.98187630302008,-6.14145300606153,3.24379146825392e-09,3.73299028968248e-07,10.5271657651687,CHMP5,CHMP5,51510,charged multivesicular body protein 5,TRUE,0.335163893079356,AD_down,TRUE,TRUE
ILMN_1652085,-0.22808075367195,8.55235771967068,-6.13655506960517,3.33171442597205e-09,3.81373995865682e-07,10.5012648794133,MPHOSPH10,MPHOSPH10,10199,M-phase phosphoprotein 10,TRUE,0.22808075367195,AD_down,TRUE,TRUE
ILMN_1770824,0.21058573704896,10.529166589755,6.1364369831728,3.33386275807639e-09,3.81373995865682e-07,10.500640610804,ARHGAP4,ARHGAP4,393,Rho GTPase activating protein 4,TRUE,0.21058573704896,AD_up,TRUE,TRUE
ILMN_2207539,-0.73338708896435,10.2368089045863,-6.11779638552277,3.69056253510479e-09,4.20921837709183e-07,10.4022067891106,RPS17,RPS17,6218,ribosomal protein S17,TRUE,0.73338708896435,AD_down,TRUE,TRUE
ILMN_1754195,-0.802992162260464,9.20699222025703,-6.10934913208389,3.86426531630312e-09,4.38125371157894e-07,10.3576724587461,RPL31,RPL31,6160,ribosomal protein L31,TRUE,0.802992162260464,AD_down,TRUE,TRUE
ILMN_1721842,0.312580928536209,10.9959180613454,6.10177391439302,4.02682804549908e-09,4.55209747373497e-07,10.3177739927412,RYBP,RYBP,23429,RING1 and YY1 binding protein,TRUE,0.312580928536209,AD_up,TRUE,TRUE
ILMN_1666471,-0.564885217189112,9.59874405417269,-6.08832955834121,4.33198608759464e-09,4.78416054319313e-07,10.2470525851085,UQCRQ,UQCRQ,27089,ubiquinol-cytochrome c reductase complex III subunit VII,TRUE,0.564885217189112,AD_down,TRUE,TRUE
ILMN_1689665,-0.245596514974172,8.65500054780723,-6.08896453929454,4.31707714236105e-09,4.78416054319313e-07,10.2503901954066,NAE1,NAE1,8883,NEDD8 activating enzyme E1 subunit 1,TRUE,0.245596514974172,AD_down,TRUE,TRUE
ILMN_1682930,0.209918943753576,10.7413575955944,6.08555562200517,4.39770961619367e-09,4.82891197454939e-07,10.2324751238915,SIPA1,SIPA1,6494,signal-induced proliferation-associated 1,TRUE,0.209918943753576,AD_up,TRUE,TRUE
ILMN_2079655,-0.662570927010203,10.0174229031285,-6.0843118251849,4.42749525470742e-09,4.84772780431137e-07,10.2259403692112,KLRB1,KLRB1,3820,killer cell lectin like receptor B1,TRUE,0.662570927010203,AD_down,TRUE,TRUE
ILMN_1696839,-0.791665716678494,9.72834815541365,-6.05446114863631,5.2046298175091e-09,5.61836123567842e-07,10.0694041444428,RPS27,RPS27,6232,ribosomal protein S27,TRUE,0.791665716678494,AD_down,TRUE,TRUE
ILMN_1800197,-0.217376554321237,8.6402354647992,-6.05048871476326,5.31762868817515e-09,5.72421816259124e-07,10.0486156507832,MRPL36,MRPL36,64979,mitochondrial ribosomal protein L36,TRUE,0.217376554321237,AD_down,TRUE,TRUE
ILMN_1696708,-0.272657159886091,8.27749248887149,-6.04728722512911,5.41044181539654e-09,5.80781376049373e-07,10.0318689917346,C14orf166,C14orf166,51637,chromosome 14 open reading frame 166,TRUE,0.272657159886091,AD_down,TRUE,TRUE
ILMN_1757106,0.320998584472151,9.57375411106827,6.0297045497518,5.94914507253917e-09,6.35050522200129e-07,9.94001275084116,MARCH6,MARCH6,10299,membrane associated ring-CH-type finger 6,TRUE,0.320998584472151,AD_up,TRUE,TRUE
ILMN_1712678,-0.608366521780988,8.70959094499197,-6.02047484115818,6.25258811347952e-09,6.63744270594909e-07,9.89187375241562,RPS27L,RPS27L,51065,ribosomal protein S27 like,TRUE,0.608366521780988,AD_down,TRUE,TRUE
ILMN_1724230,-0.224642173067862,8.25351409149799,-6.01428141619258,6.46464559972616e-09,6.82474238767785e-07,9.85960161953236,"","","","",FALSE,0.224642173067862,AD_down,TRUE,TRUE
ILMN_1700316,-0.309140200546877,11.1305917941727,-5.98732725640848,7.47244799806684e-09,7.80270169433017e-07,9.71943861749494,"","","","",FALSE,0.309140200546877,AD_down,TRUE,TRUE
ILMN_1772888,-0.280527610883022,10.7852701608554,-5.98322954623262,7.63854758502154e-09,7.93291112610286e-07,9.6981713004767,"","","","",FALSE,0.280527610883022,AD_down,TRUE,TRUE
ILMN_1794912,-0.207082079332237,10.7789409057028,-5.98225628864134,7.67852603353973e-09,7.9528776934408e-07,9.69312163789883,ATP5H,ATP5H,10476,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit D",TRUE,0.207082079332237,AD_down,TRUE,TRUE
ILMN_2326512,-0.336937093528523,10.3128537801446,-5.97845062592313,7.8368253615537e-09,8.07319412649088e-07,9.67338215650987,CASP1,CASP1,834,caspase 1,TRUE,0.336937093528523,AD_down,TRUE,TRUE
ILMN_1664610,-0.730217634043012,10.657966045502,-5.97038947415505,8.18275024507677e-09,8.38447472972813e-07,9.63160089389049,"","","","",FALSE,0.730217634043012,AD_down,TRUE,TRUE
ILMN_2316806,-0.473360319388478,9.26573920808032,-5.96756320579124,8.30753396473958e-09,8.48963510924667e-07,9.6169621789113,RWDD1,RWDD1,51389,RWD domain containing 1,TRUE,0.473360319388478,AD_down,TRUE,TRUE
ILMN_1806408,0.2026003183364,10.6881832500843,5.94784758287478,9.23129534892291e-09,9.3340818037315e-07,9.51498853349264,ACADVL,ACADVL,37,"acyl-CoA dehydrogenase, very long chain",TRUE,0.2026003183364,AD_up,TRUE,TRUE
ILMN_2184184,-0.621761837738034,11.3327351536586,-5.93601640467986,9.83309464758816e-09,9.89038984474733e-07,9.4539159994833,ANXA1,ANXA1,301,annexin A1,TRUE,0.621761837738034,AD_down,TRUE,TRUE
ILMN_1734543,0.212453951260527,10.4346023904137,5.92335897087726,1.05193977365017e-08,1.05529937188016e-06,9.38867902163735,PTPRE,PTPRE,5791,"protein tyrosine phosphatase, receptor type E",TRUE,0.212453951260527,AD_up,TRUE,TRUE
ILMN_2154115,0.235516283790337,9.47693063306827,5.9132901082778,1.10985929003387e-08,1.10472799253709e-06,9.33685810837565,PSD4,PSD4,23550,pleckstrin and Sec7 domain containing 4,TRUE,0.235516283790337,AD_up,TRUE,TRUE
ILMN_1666372,-0.214258254978422,10.8637046482731,-5.9051053221132,1.15922810181151e-08,1.15087925693318e-06,9.29478255914617,ATP5H,ATP5H,10476,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit D",TRUE,0.214258254978422,AD_down,TRUE,TRUE
ILMN_2232166,-0.238522179158867,8.78237359135341,-5.90289000444624,1.17295548812351e-08,1.16149871358835e-06,9.28340178501702,CCDC90B,CCDC90B,60492,coiled-coil domain containing 90B,TRUE,0.238522179158867,AD_down,TRUE,TRUE
ILMN_1766024,-0.392715796899977,8.30305964511245,-5.89917077294525,1.19636016951011e-08,1.17858391814823e-06,9.26430214270779,PDCD10,PDCD10,11235,programmed cell death 10,TRUE,0.392715796899977,AD_down,TRUE,TRUE
ILMN_1700306,-0.272302067867086,9.37695993193976,-5.89681123797309,1.21144448012398e-08,1.18431059610488e-06,9.25218973276735,OCIAD2,OCIAD2,132299,OCIA domain containing 2,TRUE,0.272302067867086,AD_down,TRUE,TRUE
ILMN_1751378,-0.203086783638014,9.03487809035341,-5.89108226556778,1.24884726430078e-08,1.21160316107682e-06,9.2227958293071,RARS,RARS,5917,arginyl-tRNA synthetase,TRUE,0.203086783638014,AD_down,TRUE,TRUE
ILMN_2205211,-0.450453455504469,9.50713312873494,-5.87918434015202,1.33016737432935e-08,1.28399682919519e-06,9.1618191715778,"","","","",FALSE,0.450453455504469,AD_down,TRUE,TRUE
ILMN_1654268,-0.249708699591748,7.97885396761446,-5.87702901272972,1.34544243983861e-08,1.29547852209787e-06,9.15078307019316,HMGB2,HMGB2,3148,high mobility group box 2,TRUE,0.249708699591748,AD_down,TRUE,TRUE
ILMN_1652082,0.203075843695994,10.2125530569639,5.86989006735941,1.39727142935573e-08,1.3372329804741e-06,9.11425067554669,ELF4,ELF4,2000,E74 like ETS transcription factor 4,TRUE,0.203075843695994,AD_up,TRUE,TRUE
ILMN_1821517,0.340582134277783,12.0722789762249,5.86676076436786,1.42060070884029e-08,1.35423533244223e-06,9.09824750866842,"","","","",FALSE,0.340582134277783,AD_up,TRUE,TRUE
ILMN_1693650,0.260456751392345,9.6426595751004,5.85808439054504,1.48729288691698e-08,1.40773243502449e-06,9.05391038656727,FES,FES,2242,"FES proto-oncogene, tyrosine kinase",TRUE,0.260456751392345,AD_up,TRUE,TRUE
ILMN_1753745,-0.260158510848672,9.00839418770281,-5.85802754454791,1.48773977398079e-08,1.40773243502449e-06,9.0536200609183,HDDC2,HDDC2,51020,HD domain containing 2,TRUE,0.260158510848672,AD_down,TRUE,TRUE
ILMN_1654552,-0.211814255287833,8.72035864664257,-5.85604887707437,1.50337683553777e-08,1.41902480520883e-06,9.04351587157637,MRPS31,MRPS31,10240,mitochondrial ribosomal protein S31,TRUE,0.211814255287833,AD_down,TRUE,TRUE
ILMN_1805028,-0.241598811779107,9.53450608163052,-5.85415514247933,1.51849304558907e-08,1.42626692384962e-06,9.03384780637388,THOC7,THOC7,80145,THO complex 7,TRUE,0.241598811779107,AD_down,TRUE,TRUE
ILMN_1709043,-0.206973487402619,8.78118764966265,-5.84548985698482,1.58957726743909e-08,1.48213576746474e-06,8.98963908228097,PLGRKT,PLGRKT,55848,plasminogen receptor with a C-terminal lysine,TRUE,0.206973487402619,AD_down,TRUE,TRUE
ILMN_1685009,0.293341634169746,10.3831605768313,5.84039303183653,1.63289616238367e-08,1.51515367396772e-06,8.96365907264089,ITGAM,ITGAM,3684,integrin subunit alpha M,TRUE,0.293341634169746,AD_up,TRUE,TRUE
ILMN_1734826,-0.212410125209792,8.91237623573494,-5.84056028888273,1.63145648053341e-08,1.51515367396772e-06,8.96451135937307,NUP88,NUP88,4927,nucleoporin 88,TRUE,0.212410125209792,AD_down,TRUE,TRUE
ILMN_2383693,-0.208948672052036,9.64301768784337,-5.83388407023184,1.68989711486155e-08,1.56425693806097e-06,8.93050586271238,UPF2,UPF2,26019,UPF2 regulator of nonsense transcripts homolog (yeast),TRUE,0.208948672052036,AD_down,TRUE,TRUE
ILMN_1750401,0.219846456594532,11.1359760436145,5.83205041214496,1.70630295959528e-08,1.57184956773102e-06,8.92117121760882,C17orf62,C17orf62,79415,chromosome 17 open reading frame 62,TRUE,0.219846456594532,AD_up,TRUE,TRUE
ILMN_1763147,-0.236475534575676,9.62501271497189,-5.82590151639247,1.76246129281877e-08,1.61581439386127e-06,8.88988507580198,NDUFB6,NDUFB6,4712,NADH:ubiquinone oxidoreductase subunit B6,TRUE,0.236475534575676,AD_down,TRUE,TRUE
ILMN_1671839,0.224986284849453,9.76460786748193,5.81517127268703,1.86481660195138e-08,1.70151194809478e-06,8.83534838195599,TAF1C,TAF1C,9013,"TATA-box binding protein associated factor, RNA polymerase I subunit C",TRUE,0.224986284849453,AD_up,TRUE,TRUE
ILMN_2200659,-0.509689501305606,9.88075901057028,-5.8095757928273,1.92047223049763e-08,1.74725625008022e-06,8.8069394101171,SNHG5,SNHG5,387066,small nucleolar RNA host gene 5,TRUE,0.509689501305606,AD_down,TRUE,TRUE
ILMN_1796407,-0.385992324028182,10.3450153902369,-5.80887453806265,1.92756068533785e-08,1.74725625008022e-06,8.80338050907785,SS18L2,SS18L2,51188,SS18 like 2,TRUE,0.385992324028182,AD_down,TRUE,TRUE
ILMN_2205963,0.255113311466072,11.9398067451004,5.80362516958483,1.98144039678872e-08,1.77828475142242e-06,8.77675004804326,C10orf54,C10orf54,64115,chromosome 10 open reading frame 54,TRUE,0.255113311466072,AD_up,TRUE,TRUE
ILMN_1701596,-0.384582445938332,11.996653526506,-5.78993234886153,2.12900166506083e-08,1.89298380066035e-06,8.70737115367251,RPS20,RPS20,6224,ribosomal protein S20,TRUE,0.384582445938332,AD_down,TRUE,TRUE
ILMN_1832879,0.362287096559844,10.5532606216466,5.78893021333312,2.14021308520854e-08,1.8985473576704e-06,8.70229840506987,"","","","",FALSE,0.362287096559844,AD_up,TRUE,TRUE
ILMN_1701293,-0.490172143365937,10.7419048938514,-5.78202065543938,2.21909862283249e-08,1.95494936607326e-06,8.66734077916052,COX7A2,COX7A2,1347,cytochrome c oxidase subunit 7A2,TRUE,0.490172143365937,AD_down,TRUE,TRUE
ILMN_1809439,-0.257742190075912,7.95925201253012,-5.77883078233972,2.25646826464027e-08,1.98331139535653e-06,8.65121289950229,"","","","",FALSE,0.257742190075912,AD_down,TRUE,TRUE
ILMN_2324056,-0.229296514679662,8.13245478224097,-5.76429362188253,2.43470037498663e-08,2.13019606781364e-06,8.57779917643887,GNL3,GNL3,26354,G protein nucleolar 3,TRUE,0.229296514679662,AD_down,TRUE,TRUE
ILMN_1777378,-0.803438456238976,9.03909962867871,-5.7571531119932,2.52720899762636e-08,2.20108416379631e-06,8.54179056614028,COMMD6,COMMD6,170622,COMM domain containing 6,TRUE,0.803438456238976,AD_down,TRUE,TRUE
ILMN_1784523,-0.460693166025564,9.73137909916064,-5.73978941559707,2.76671720196999e-08,2.38797604986248e-06,8.45436961118955,ATP6V1G1,ATP6V1G1,9550,ATPase H+ transporting V1 subunit G1,TRUE,0.460693166025564,AD_down,TRUE,TRUE
ILMN_1810719,0.208982132231438,8.34832862838554,5.72950087204864,2.91894129455609e-08,2.49802954815074e-06,8.40266486251741,DCUN1D1,DCUN1D1,54165,defective in cullin neddylation 1 domain containing 1,TRUE,0.208982132231438,AD_up,TRUE,TRUE
ILMN_2234016,0.200127470791913,14.0751331365863,5.7196333080306,3.07260157992365e-08,2.6050495076512e-06,8.35314222825919,"","","","",FALSE,0.200127470791913,AD_up,TRUE,TRUE
ILMN_2269564,-0.203192546503263,9.20359234709639,-5.71044727957603,3.22272773840597e-08,2.70243703263006e-06,8.30709863165133,ARID4B,ARID4B,51742,AT-rich interaction domain 4B,TRUE,0.203192546503263,AD_down,TRUE,TRUE
ILMN_1760954,-0.231021967574445,8.9807612351004,-5.70249530945777,3.35844782694714e-08,2.81009689135957e-06,8.26728624831405,DENR,DENR,8562,density regulated re-initiation and release factor,TRUE,0.231021967574445,AD_down,TRUE,TRUE
ILMN_1697694,0.211295916236387,11.2731958080321,5.70137276367043,3.3780506196794e-08,2.82034108599899e-06,8.26166952083508,ATP6AP1,ATP6AP1,537,ATPase H+ transporting accessory protein 1,TRUE,0.211295916236387,AD_up,TRUE,TRUE
ILMN_1744980,-0.220215984617449,8.62326595134137,-5.68761956665253,3.62747370637422e-08,3.01544571313824e-06,8.19292325124521,ZCCHC7,ZCCHC7,84186,zinc finger CCHC-type containing 7,TRUE,0.220215984617449,AD_down,TRUE,TRUE
ILMN_1798189,-0.767289927500838,10.3340180034859,-5.67156226685917,3.94146712387409e-08,3.26230892270201e-06,8.11282074536451,COX7C,COX7C,1350,cytochrome c oxidase subunit 7C,TRUE,0.767289927500838,AD_down,TRUE,TRUE
ILMN_2182750,-0.230500888310017,9.27918822208434,-5.67001485865667,3.97309059758351e-08,3.28139607501283e-06,8.10511060956459,DDX1,DDX1,1653,DEAD/H-box helicase 1,TRUE,0.230500888310017,AD_down,TRUE,TRUE
ILMN_1693009,-0.322668476184562,11.8765388464659,-5.66472649324565,4.08304539199076e-08,3.3433860152109e-06,8.07877291968338,FGL2,FGL2,10875,fibrinogen like 2,TRUE,0.322668476184562,AD_down,TRUE,TRUE
ILMN_2087080,-0.430325384849014,10.7487182834659,-5.66372437256123,4.10421329548394e-08,3.34641833850076e-06,8.07378417567178,RPL5,RPL5,6125,ribosomal protein L5,TRUE,0.430325384849014,AD_down,TRUE,TRUE
ILMN_1733559,1.04242152836733,10.2533602922129,5.66282078512034,4.12339162512943e-08,3.35491749168174e-06,8.06928652946408,RNA28S5,RNA28S5,100008589,"RNA, 28S ribosomal 5",TRUE,1.04242152836733,AD_up,TRUE,TRUE
ILMN_1679555,-0.229330104142085,9.29468714846586,-5.655326818836,4.28585367458591e-08,3.4650313189342e-06,8.03200622161633,TIMM23,TIMM23,100287932,translocase of inner mitochondrial membrane 23,TRUE,0.229330104142085,AD_down,TRUE,TRUE
ILMN_1789436,0.210634942214781,9.46299426262651,5.64391447357812,4.5453225572903e-08,3.65169499036643e-06,7.97530599981144,"","","","",FALSE,0.210634942214781,AD_up,TRUE,TRUE
ILMN_2395043,-0.206172440641776,8.56402152900803,-5.64052109974705,4.62538559436974e-08,3.70824323739408e-06,7.95846360963331,"","","","",FALSE,0.206172440641776,AD_down,TRUE,TRUE
ILMN_2219712,-0.352969080665516,8.15549337991968,-5.63403452637231,4.78227451142867e-08,3.82601928657557e-06,7.92629038033184,HMGB2,HMGB2,3148,high mobility group box 2,TRUE,0.352969080665516,AD_down,TRUE,TRUE
ILMN_2218450,-0.340616933120656,9.44676660973092,-5.62854429835176,4.91911026188846e-08,3.9191298015819e-06,7.89908126814745,LSM1,LSM1,27257,"LSM1 homolog, mRNA degradation associated",TRUE,0.340616933120656,AD_down,TRUE,TRUE
ILMN_1756360,-0.35337284526901,12.5745416830924,-5.62690233157662,4.9607703543376e-08,3.94412119333871e-06,7.8909477865746,RPL35A,RPL35A,6165,ribosomal protein L35a,TRUE,0.35337284526901,AD_down,TRUE,TRUE
ILMN_2364971,-0.22486048335258,9.51386279576305,-5.62162218691664,5.09708402661632e-08,4.03575318322295e-06,7.86480498643241,"","","","",FALSE,0.22486048335258,AD_down,TRUE,TRUE
ILMN_2413084,-0.257963941761701,11.5697581125703,-5.61155679136862,5.36712498868442e-08,4.23207744478116e-06,7.81502209624001,HSPA8,HSPA8,3312,heat shock protein family A (Hsp70) member 8,TRUE,0.257963941761701,AD_down,TRUE,TRUE
ILMN_1708348,0.252524972552908,10.6199018698795,5.60994941096029,5.41152107528216e-08,4.25832260055365e-06,7.80707845349663,ADAM8,ADAM8,101,ADAM metallopeptidase domain 8,TRUE,0.252524972552908,AD_up,TRUE,TRUE
ILMN_1734696,-0.220132327823211,8.06222735155422,-5.59176845548115,5.93928913856142e-08,4.62536829233018e-06,7.71735086965808,FRG1,FRG1,2483,FSHD region gene 1,TRUE,0.220132327823211,AD_down,TRUE,TRUE
ILMN_1718807,-0.201936945339363,8.61420105126105,-5.58746102596775,6.07149681457539e-08,4.70044244299309e-06,7.69612559911971,SMC3,SMC3,9126,structural maintenance of chromosomes 3,TRUE,0.201936945339363,AD_down,TRUE,TRUE
ILMN_1729801,-0.614727161529798,12.7657058524498,-5.58401977926874,6.17917612771069e-08,4.7741610396397e-06,7.67917761529992,S100A8,S100A8,6279,S100 calcium binding protein A8,TRUE,0.614727161529798,AD_down,TRUE,TRUE
ILMN_1793118,-0.409302263052853,9.98442492378313,-5.56900781884217,6.67108816179393e-08,5.11298881072534e-06,7.60533890229379,TAX1BP1,TAX1BP1,8887,Tax1 binding protein 1,TRUE,0.409302263052853,AD_down,TRUE,TRUE
